"PersonId","MetricDate","Total_Copilot_actions_taken","Input_tokens","Output_tokens","Reasoning_tokens","Copilot_credits_consumed"
"PID1068",2026-06-14,39,27733,8168,5454,25.7
"PID1068",2026-06-21,26,23770,10416,4663,24.7
"PID1068",2026-06-28,33,22389,10852,4480,24.4
"PID1069",2026-01-04,5,13392,5662,4742,19.1
"PID1069",2026-01-11,4,7479,4658,1642,9.3
"PID1069",2026-01-18,0,0,0,0,0
"PID1069",2026-01-25,2,4723,2571,1277,6.2
"PID1069",2026-02-01,2,3353,1872,948,4.5
"PID1069",2026-02-08,5,15093,6474,3311,16.5
"PID1069",2026-02-15,4,8331,5131,2183,11.2
"PID1069",2026-02-22,0,0,0,0,0
"PID1069",2026-03-01,4,20108,9628,4173,22.2
"PID1069",2026-03-08,5,19246,12484,5436,27.4
"PID1069",2026-03-15,4,10789,4324,2526,11.9
"PID1069",2026-03-22,6,15156,7254,4166,19.2
"PID1069",2026-03-29,6,11094,4520,4120,16.1
"PID1069",2026-04-05,0,0,0,0,0
"PID1069",2026-04-12,3,6519,2955,1604,7.7
"PID1069",2026-04-19,4,5562,3716,1903,8.8
"PID1069",2026-04-26,10,18393,10113,5899,26.5
"PID1069",2026-05-03,7,20806,6346,3675,18.4
"PID1069",2026-05-10,0,0,0,0,0
"PID1069",2026-05-17,6,10827,7731,4670,20
"PID1069",2026-05-24,4,9424,4625,2647,12.2
"PID1069",2026-05-31,0,0,0,0,0
"PID1069",2026-06-07,0,0,0,0,0
"PID1069",2026-06-14,6,17780,7032,4019,19.2
"PID1069",2026-06-21,0,0,0,0,0
"PID1069",2026-06-28,0,0,0,0,0
"PID1070",2026-01-04,11,12675,5142,1096,9.4
"PID1070",2026-01-11,12,38067,10277,2655,22.5
"PID1070",2026-01-18,15,25095,10577,2695,20.2
"PID1070",2026-01-25,0,0,0,0,0
"PID1070",2026-02-01,16,15630,5981,1799,12.4
"PID1070",2026-02-08,9,8016,3745,481,5.8
"PID1070",2026-02-15,15,21761,10625,3139,20.7
"PID1070",2026-02-22,14,28800,10612,1602,18.3
"PID1070",2026-03-01,17,14668,8699,1905,14.7
"PID1070",2026-03-08,0,0,0,0,0
"PID1070",2026-03-15,23,48518,26737,5171,44
"PID1070",2026-03-22,26,34409,16863,2773,27.3
"PID1070",2026-03-29,14,17002,9729,2104,16.4
"PID1070",2026-04-05,14,12641,6894,1437,11.6
"PID1070",2026-04-12,17,14549,7935,1413,12.8
"PID1070",2026-04-19,21,28171,13011,3720,25.3
"PID1070",2026-04-26,24,21314,12580,1049,16.9
"PID1070",2026-05-03,21,27248,11886,3075,22.6
"PID1070",2026-05-10,22,29733,18992,3103,28.9
"PID1070",2026-05-17,16,65770,26625,3914,44.2
"PID1070",2026-05-24,25,30809,11829,1621,19.7
"PID1070",2026-05-31,31,49110,28570,6683,49.4
"PID1070",2026-06-07,23,32983,12514,2945,24
"PID1070",2026-06-14,17,45371,25454,2332,35.3
"PID1070",2026-06-21,19,31405,14054,2951,24.9
"PID1070",2026-06-28,27,28900,10194,2466,20.1
"PID1071",2026-01-04,0,0,0,0,0
"PID1071",2026-01-11,0,0,0,0,0
"PID1071",2026-01-18,0,0,0,0,0
"PID1071",2026-01-25,0,0,0,0,0
"PID1071",2026-02-01,0,0,0,0,0
"PID1071",2026-02-08,0,0,0,0,0
"PID1071",2026-02-15,0,0,0,0,0
"PID1071",2026-02-22,0,0,0,0,0
"PID1071",2026-03-01,0,0,0,0,0
"PID1071",2026-03-08,0,0,0,0,0
"PID1071",2026-03-15,0,0,0,0,0
"PID1071",2026-03-22,0,0,0,0,0
"PID1071",2026-03-29,0,0,0,0,0
"PID1071",2026-04-05,0,0,0,0,0
"PID1071",2026-04-12,0,0,0,0,0
"PID1071",2026-04-19,0,0,0,0,0
"PID1071",2026-04-26,0,0,0,0,0
"PID1071",2026-05-03,0,0,0,0,0
"PID1071",2026-05-10,0,0,0,0,0
"PID1071",2026-05-17,0,0,0,0,0
"PID1071",2026-05-24,0,0,0,0,0
"PID1071",2026-05-31,0,0,0,0,0
"PID1071",2026-06-07,0,0,0,0,0
"PID1071",2026-06-14,0,0,0,0,0
"PID1071",2026-06-21,0,0,0,0,0
"PID1071",2026-06-28,0,0,0,0,0
"PID1072",2026-01-04,0,0,0,0,0
"PID1072",2026-01-11,0,0,0,0,0
"PID1072",2026-01-18,4,3034,1568,894,4.1
"PID1072",2026-01-25,4,4401,1534,988,4.6
"PID1072",2026-02-01,0,0,0,0,0
"PID1072",2026-02-08,0,0,0,0,0
"PID1072",2026-02-15,0,0,0,0,0
"PID1072",2026-02-22,0,0,0,0,0
"PID1072",2026-03-01,2,1797,827,399,2
"PID1072",2026-03-08,2,2033,961,473,2.4
"PID1072",2026-03-15,2,3361,1839,666,3.8
"PID1072",2026-03-22,0,0,0,0,0
"PID1072",2026-03-29,0,0,0,0,0
"PID1072",2026-04-05,3,2151,916,538,2.5
"PID1072",2026-04-12,0,0,0,0,0
"PID1072",2026-04-19,0,0,0,0,0
"PID1072",2026-04-26,7,6845,2173,1449,6.7
"PID1072",2026-05-03,0,0,0,0,0
"PID1072",2026-05-10,5,5596,3002,1495,7.3
"PID1072",2026-05-17,7,17049,6566,3897,18.4
"PID1072",2026-05-24,0,0,0,0,0
"PID1072",2026-05-31,0,0,0,0,0
"PID1072",2026-06-07,5,8842,5078,3186,13.8
"PID1072",2026-06-14,6,7627,4760,1942,10.2
"PID1072",2026-06-21,0,0,0,0,0
"PID1072",2026-06-28,10,10766,4555,2603,12.3
"PID1073",2026-01-04,27,10029,6201,5372,20.4
"PID1073",2026-01-11,0,0,0,0,0
"PID1073",2026-01-18,39,39485,18710,17983,67.8
"PID1073",2026-01-25,25,9346,5106,5914,20.7
"PID1073",2026-02-01,29,11693,5905,9074,29.7
"PID1073",2026-02-08,38,17148,5667,6434,24
"PID1073",2026-02-15,44,19608,8635,7776,30.3
"PID1073",2026-02-22,32,16606,8370,8697,31.8
"PID1073",2026-03-01,34,11013,6830,7286,25.9
"PID1073",2026-03-08,46,33639,14580,15858,58
"PID1073",2026-03-15,35,17683,9414,6073,26.3
"PID1073",2026-03-22,30,13908,9147,11469,38.8
"PID1073",2026-03-29,44,15556,10066,7989,31.1
"PID1073",2026-04-05,40,21489,14238,14936,53
"PID1073",2026-04-12,49,23908,13163,10684,42
"PID1073",2026-04-19,42,18412,5857,12152,38.7
"PID1073",2026-04-26,45,28724,10348,7667,33.2
"PID1073",2026-05-03,45,23351,9427,14634,48.8
"PID1073",2026-05-10,52,33829,20616,23697,82.5
"PID1073",2026-05-17,59,21819,11364,10429,39.5
"PID1073",2026-05-24,57,25780,14314,12153,47
"PID1073",2026-05-31,54,43355,17665,14366,58.7
"PID1073",2026-06-07,45,16860,5024,9245,30.5
"PID1073",2026-06-14,60,41321,24010,19804,77
"PID1073",2026-06-21,53,31973,18369,11331,49.4
"PID1073",2026-06-28,69,36206,10008,15608,54.3
"PID1074",2026-01-04,0,0,0,0,0
"PID1074",2026-01-11,7,12047,4527,1671,10.2
"PID1074",2026-01-18,0,0,0,0,0
"PID1074",2026-01-25,10,21653,12750,2896,21.8
"PID1074",2026-02-01,0,0,0,0,0
"PID1074",2026-02-08,7,14125,6720,2110,13.5
"PID1074",2026-02-15,8,8887,2965,1530,8
"PID1074",2026-02-22,7,10597,3823,1245,8.3
"PID1074",2026-03-01,14,20159,12629,2699,20.9
"PID1074",2026-03-08,7,8830,3250,1240,7.5
"PID1074",2026-03-15,15,31706,18751,4260,32
"PID1074",2026-03-22,8,6902,3332,945,6.4
"PID1074",2026-03-29,0,0,0,0,0
"PID1074",2026-04-05,0,0,0,0,0
"PID1074",2026-04-12,13,11991,5412,1954,11.6
"PID1074",2026-04-19,24,40198,23058,4783,38.4
"PID1074",2026-04-26,14,20194,8430,2936,18.1
"PID1074",2026-05-03,11,16809,8251,2010,15
"PID1074",2026-05-10,0,0,0,0,0
"PID1074",2026-05-17,15,20352,8473,1482,14.6
"PID1074",2026-05-24,13,36217,16750,5536,34.5
"PID1074",2026-05-31,11,12766,4246,1769,10.4
"PID1074",2026-06-07,13,45332,20029,5718,39.4
"PID1074",2026-06-14,17,12837,6011,2552,13.8
"PID1074",2026-06-21,12,20207,6628,4246,20
"PID1074",2026-06-28,20,30603,14164,4858,29.6
"PID1075",2026-01-04,9,13610,5328,2334,12.8
"PID1075",2026-01-11,11,13963,5705,3237,15.4
"PID1075",2026-01-18,12,17770,6890,3287,17.3
"PID1075",2026-01-25,13,20525,6259,3085,16.8
"PID1075",2026-02-01,11,41794,19388,7533,42.7
"PID1075",2026-02-08,7,7847,3686,2073,9.7
"PID1075",2026-02-15,21,55357,18024,11697,54.7
"PID1075",2026-02-22,16,17203,5771,4240,18.7
"PID1075",2026-03-01,20,33752,12778,6010,32
"PID1075",2026-03-08,0,0,0,0,0
"PID1075",2026-03-15,18,25839,8099,6758,28.5
"PID1075",2026-03-22,17,25204,15006,4429,28.1
"PID1075",2026-03-29,18,27263,16030,7124,36.1
"PID1075",2026-04-05,10,15479,6014,2789,14.9
"PID1075",2026-04-12,10,14331,7068,2775,15.5
"PID1075",2026-04-19,21,47204,22076,9514,50.9
"PID1075",2026-04-26,18,25327,10026,4176,23.5
"PID1075",2026-05-03,23,38825,11037,8946,39
"PID1075",2026-05-10,22,31789,21644,5508,37.4
"PID1075",2026-05-17,0,0,0,0,0
"PID1075",2026-05-24,18,39131,21252,4846,36.9
"PID1075",2026-05-31,21,40746,25605,13218,61.7
"PID1075",2026-06-07,19,26093,15948,6480,34.2
"PID1075",2026-06-14,27,61865,27877,19654,83.8
"PID1075",2026-06-21,24,46145,18732,8391,45.2
"PID1075",2026-06-28,0,0,0,0,0
"PID1076",2026-01-04,0,0,0,0,0
"PID1076",2026-01-11,0,0,0,0,0
"PID1076",2026-01-18,0,0,0,0,0
"PID1076",2026-01-25,0,0,0,0,0
"PID1076",2026-02-01,0,0,0,0,0
"PID1076",2026-02-08,0,0,0,0,0
"PID1076",2026-02-15,0,0,0,0,0
"PID1076",2026-02-22,0,0,0,0,0
"PID1076",2026-03-01,0,0,0,0,0
"PID1076",2026-03-08,0,0,0,0,0
"PID1076",2026-03-15,0,0,0,0,0
"PID1076",2026-03-22,0,0,0,0,0
"PID1076",2026-03-29,0,0,0,0,0
"PID1076",2026-04-05,0,0,0,0,0
"PID1076",2026-04-12,0,0,0,0,0
"PID1076",2026-04-19,0,0,0,0,0
"PID1076",2026-04-26,0,0,0,0,0
"PID1076",2026-05-03,0,0,0,0,0
"PID1076",2026-05-10,0,0,0,0,0
"PID1076",2026-05-17,0,0,0,0,0
"PID1076",2026-05-24,0,0,0,0,0
"PID1076",2026-05-31,0,0,0,0,0
"PID1076",2026-06-07,0,0,0,0,0
"PID1076",2026-06-14,0,0,0,0,0
"PID1076",2026-06-21,0,0,0,0,0
"PID1076",2026-06-28,0,0,0,0,0
"PID1077",2026-01-04,0,0,0,0,0
"PID1077",2026-01-11,0,0,0,0,0
"PID1077",2026-01-18,0,0,0,0,0
"PID1077",2026-01-25,0,0,0,0,0
"PID1077",2026-02-01,0,0,0,0,0
"PID1077",2026-02-08,0,0,0,0,0
"PID1077",2026-02-15,0,0,0,0,0
"PID1077",2026-02-22,0,0,0,0,0
"PID1077",2026-03-01,1,947,531,163,1
"PID1077",2026-03-08,0,0,0,0,0
"PID1077",2026-03-15,0,0,0,0,0
"PID1077",2026-03-22,0,0,0,0,0
"PID1077",2026-03-29,2,2415,768,543,2.5
"PID1077",2026-04-05,0,0,0,0,0
"PID1077",2026-04-12,0,0,0,0,0
"PID1077",2026-04-19,0,0,0,0,0
"PID1077",2026-04-26,0,0,0,0,0
"PID1077",2026-05-03,3,1907,886,199,1.6
"PID1077",2026-05-10,0,0,0,0,0
"PID1077",2026-05-17,0,0,0,0,0
"PID1077",2026-05-24,0,0,0,0,0
"PID1077",2026-05-31,1,853,419,120,0.8
"PID1077",2026-06-07,0,0,0,0,0
"PID1077",2026-06-14,0,0,0,0,0
"PID1077",2026-06-21,0,0,0,0,0
"PID1077",2026-06-28,0,0,0,0,0
"PID1078",2026-01-04,13,6547,2818,1575,7.5
"PID1078",2026-01-11,17,11752,6859,3997,17.8
"PID1078",2026-01-18,26,25088,7854,5389,24.8
"PID1078",2026-01-25,23,12444,4180,1438,9.4
"PID1078",2026-02-01,11,6950,3467,995,6.7
"PID1078",2026-02-08,30,23186,9743,4334,23.3
"PID1078",2026-02-15,21,7764,4055,1041,7.4
"PID1078",2026-02-22,24,12616,7869,1453,12.5
"PID1078",2026-03-01,18,11164,6239,1985,12.2
"PID1078",2026-03-08,24,23661,7668,3171,18.8
"PID1078",2026-03-15,24,7005,4245,1249,7.9
"PID1078",2026-03-22,23,21642,10937,4776,25
"PID1078",2026-03-29,22,21187,13433,2790,22
"PID1078",2026-04-05,32,16272,7772,3271,17.6
"PID1078",2026-04-12,24,11738,5825,2214,12.5
"PID1078",2026-04-19,0,0,0,0,0
"PID1078",2026-04-26,21,12215,4963,2128,11.7
"PID1078",2026-05-03,43,12387,5352,1868,11.4
"PID1078",2026-05-10,32,10020,2951,1776,8.8
"PID1078",2026-05-17,38,41044,13960,5599,33.4
"PID1078",2026-05-24,31,13866,4927,2458,12.9
"PID1078",2026-05-31,38,26725,8901,3820,22
"PID1078",2026-06-07,40,14823,7682,2233,14.7
"PID1078",2026-06-14,39,19625,9735,3521,20.5
"PID1078",2026-06-21,45,30370,8390,5071,25.5
"PID1078",2026-06-28,47,22864,6966,3563,19.1
"PID1079",2026-01-04,18,73906,33509,22512,97.9
"PID1079",2026-01-11,22,45748,24201,12154,58.9
"PID1079",2026-01-18,23,35791,13881,12044,48.4
"PID1079",2026-01-25,27,81852,41226,28521,120.7
"PID1079",2026-02-01,26,26280,13012,7329,34
"PID1079",2026-02-08,30,55277,27654,13036,65.8
"PID1079",2026-02-15,19,30055,13724,5519,30.8
"PID1079",2026-02-22,23,27679,11041,9498,38.1
"PID1079",2026-03-01,21,34943,13524,9863,42.5
"PID1079",2026-03-08,31,65222,22036,14194,66.2
"PID1079",2026-03-15,22,31798,16675,11420,48.2
"PID1079",2026-03-22,24,69933,19472,23861,89.2
"PID1079",2026-03-29,36,68376,36320,12852,74.9
"PID1079",2026-04-05,19,28818,17804,5039,32.6
"PID1079",2026-04-12,29,59666,25620,19362,80.8
"PID1079",2026-04-19,35,88666,28892,28027,110.9
"PID1079",2026-04-26,24,37077,21065,5523,38.1
"PID1079",2026-05-03,34,57967,28458,8793,56.3
"PID1079",2026-05-10,38,42765,26380,14722,66.5
"PID1079",2026-05-17,31,88428,31595,17110,85.7
"PID1079",2026-05-24,43,86867,41332,18681,97.1
"PID1079",2026-05-31,34,60317,32446,17449,81.6
"PID1079",2026-06-07,35,76191,34848,23940,103
"PID1079",2026-06-14,30,60991,26606,8591,55
"PID1079",2026-06-21,45,99684,70174,14935,113.4
"PID1079",2026-06-28,40,77849,33643,17576,86.4
"PID1080",2026-01-04,38,24044,7953,1481,14.9
"PID1080",2026-01-11,24,16165,6592,1250,11.6
"PID1080",2026-01-18,33,19906,11364,2144,18.4
"PID1080",2026-01-25,29,17895,6265,1672,12.8
"PID1080",2026-02-01,41,50981,22652,3646,37.4
"PID1080",2026-02-08,35,26083,13214,1878,20.5
"PID1080",2026-02-15,39,21329,11658,2184,19.1
"PID1080",2026-02-22,33,36790,15669,4293,30.6
"PID1080",2026-03-01,28,26396,12118,2044,20.1
"PID1080",2026-03-08,38,19882,7868,1749,14.6
"PID1080",2026-03-15,38,44263,26323,3943,39.8
"PID1080",2026-03-22,45,45705,21877,5396,40.1
"PID1080",2026-03-29,35,44954,23898,4484,39.3
"PID1080",2026-04-05,42,23402,7470,2624,17.2
"PID1080",2026-04-12,44,75168,32664,7011,58.7
"PID1080",2026-04-19,56,70374,44473,8132,70
"PID1080",2026-04-26,49,49842,23613,4898,41.1
"PID1080",2026-05-03,57,38109,20297,4668,35.5
"PID1080",2026-05-10,32,27461,10486,2106,19.1
"PID1080",2026-05-17,44,46508,20812,3739,35.3
"PID1080",2026-05-24,39,37221,17131,3745,30.5
"PID1080",2026-05-31,47,75311,24424,5677,48.8
"PID1080",2026-06-07,47,26393,12614,2443,21.5
"PID1080",2026-06-14,59,58397,24097,5012,43.5
"PID1080",2026-06-21,64,47115,18158,4874,36.1
"PID1080",2026-06-28,55,66569,35127,5732,55.7
"PID1081",2026-01-04,0,0,0,0,0
"PID1081",2026-01-11,5,3585,1576,319,2.8
"PID1081",2026-01-18,4,2031,1166,186,1.8
"PID1081",2026-01-25,0,0,0,0,0
"PID1081",2026-02-01,7,4642,1927,676,4.2
"PID1081",2026-02-08,3,1302,551,198,1.2
"PID1081",2026-02-15,0,0,0,0,0
"PID1081",2026-02-22,0,0,0,0,0
"PID1081",2026-03-01,2,770,416,124,0.8
"PID1081",2026-03-08,8,2345,788,274,1.8
"PID1081",2026-03-15,0,0,0,0,0
"PID1081",2026-03-22,8,3250,1390,260,2.4
"PID1081",2026-03-29,0,0,0,0,0
"PID1081",2026-04-05,5,4644,1747,894,4.6
"PID1081",2026-04-12,0,0,0,0,0
"PID1081",2026-04-19,0,0,0,0,0
"PID1081",2026-04-26,7,2428,952,349,2.1
"PID1081",2026-05-03,0,0,0,0,0
"PID1081",2026-05-10,0,0,0,0,0
"PID1081",2026-05-17,9,5260,3284,298,4.4
"PID1081",2026-05-24,0,0,0,0,0
"PID1081",2026-05-31,6,1197,452,120,0.9
"PID1081",2026-06-07,10,3898,1062,498,2.9
"PID1081",2026-06-14,8,2222,1291,406,2.5
"PID1081",2026-06-21,10,4674,2275,702,4.5
"PID1081",2026-06-28,0,0,0,0,0
"PID1082",2026-01-04,0,0,0,0,0
"PID1082",2026-01-11,0,0,0,0,0
"PID1082",2026-01-18,0,0,0,0,0
"PID1082",2026-01-25,0,0,0,0,0
"PID1082",2026-02-01,0,0,0,0,0
"PID1082",2026-02-08,0,0,0,0,0
"PID1082",2026-02-15,0,0,0,0,0
"PID1082",2026-02-22,0,0,0,0,0
"PID1082",2026-03-01,0,0,0,0,0
"PID1082",2026-03-08,0,0,0,0,0
"PID1082",2026-03-15,0,0,0,0,0
"PID1082",2026-03-22,0,0,0,0,0
"PID1082",2026-03-29,0,0,0,0,0
"PID1082",2026-04-05,0,0,0,0,0
"PID1082",2026-04-12,0,0,0,0,0
"PID1082",2026-04-19,0,0,0,0,0
"PID1082",2026-04-26,0,0,0,0,0
"PID1082",2026-05-03,0,0,0,0,0
"PID1082",2026-05-10,0,0,0,0,0
"PID1082",2026-05-17,0,0,0,0,0
"PID1082",2026-05-24,0,0,0,0,0
"PID1082",2026-05-31,0,0,0,0,0
"PID1082",2026-06-07,0,0,0,0,0
"PID1082",2026-06-14,0,0,0,0,0
"PID1082",2026-06-21,3,3202,1170,319,2.4
"PID1082",2026-06-28,0,0,0,0,0
"PID1083",2026-01-04,7,7752,3080,1759,8.4
"PID1083",2026-01-11,5,5007,2639,917,5.4
"PID1083",2026-01-18,6,10581,5700,1390,10.2
"PID1083",2026-01-25,0,0,0,0,0
"PID1083",2026-02-01,0,0,0,0,0
"PID1083",2026-02-08,2,2656,1300,444,2.7
"PID1083",2026-02-15,0,0,0,0,0
"PID1083",2026-02-22,9,12410,5396,2330,12.6
"PID1083",2026-03-01,0,0,0,0,0
"PID1083",2026-03-08,0,0,0,0,0
"PID1083",2026-03-15,7,5142,2552,1382,6.5
"PID1083",2026-03-22,3,2776,1518,614,3.3
"PID1083",2026-03-29,0,0,0,0,0
"PID1083",2026-04-05,5,7467,5022,1395,9
"PID1083",2026-04-12,2,4963,1818,1056,5.1
"PID1083",2026-04-19,8,7090,2125,1547,7
"PID1083",2026-04-26,0,0,0,0,0
"PID1083",2026-05-03,8,7363,4064,1818,9.3
"PID1083",2026-05-10,10,10695,6197,1903,11.9
"PID1083",2026-05-17,7,7715,3511,1623,8.4
"PID1083",2026-05-24,12,15340,5753,3352,16.1
"PID1083",2026-05-31,0,0,0,0,0
"PID1083",2026-06-07,6,5727,2387,813,5.1
"PID1083",2026-06-14,5,5789,2824,1378,6.9
"PID1083",2026-06-21,4,5565,3067,815,5.6
"PID1083",2026-06-28,0,0,0,0,0
"PID1084",2026-01-04,0,0,0,0,0
"PID1084",2026-01-11,0,0,0,0,0
"PID1084",2026-01-18,0,0,0,0,0
"PID1084",2026-01-25,0,0,0,0,0
"PID1084",2026-02-01,0,0,0,0,0
"PID1084",2026-02-08,0,0,0,0,0
"PID1084",2026-02-15,0,0,0,0,0
"PID1084",2026-02-22,0,0,0,0,0
"PID1084",2026-03-01,0,0,0,0,0
"PID1084",2026-03-08,0,0,0,0,0
"PID1084",2026-03-15,0,0,0,0,0
"PID1084",2026-03-22,0,0,0,0,0
"PID1084",2026-03-29,0,0,0,0,0
"PID1084",2026-04-05,0,0,0,0,0
"PID1084",2026-04-12,0,0,0,0,0
"PID1084",2026-04-19,0,0,0,0,0
"PID1084",2026-04-26,0,0,0,0,0
"PID1084",2026-05-03,0,0,0,0,0
"PID1084",2026-05-10,0,0,0,0,0
"PID1084",2026-05-17,0,0,0,0,0
"PID1084",2026-05-24,0,0,0,0,0
"PID1084",2026-05-31,0,0,0,0,0
"PID1084",2026-06-07,0,0,0,0,0
"PID1084",2026-06-14,0,0,0,0,0
"PID1084",2026-06-21,0,0,0,0,0
"PID1084",2026-06-28,0,0,0,0,0
"PID1085",2026-01-04,0,0,0,0,0
"PID1085",2026-01-11,4,12278,6691,180,8.3
"PID1085",2026-01-18,0,0,0,0,0
"PID1085",2026-01-25,5,7951,4095,155,5.3
"PID1085",2026-02-01,2,3221,1882,96,2.4
"PID1085",2026-02-08,0,0,0,0,0
"PID1085",2026-02-15,3,5660,2205,152,3.3
"PID1085",2026-02-22,2,6936,2410,145,3.7
"PID1085",2026-03-01,0,0,0,0,0
"PID1085",2026-03-08,5,8982,5740,192,6.9
"PID1085",2026-03-15,0,0,0,0,0
"PID1085",2026-03-22,0,0,0,0,0
"PID1085",2026-03-29,4,7558,3710,102,4.7
"PID1085",2026-04-05,0,0,0,0,0
"PID1085",2026-04-12,0,0,0,0,0
"PID1085",2026-04-19,0,0,0,0,0
"PID1085",2026-04-26,0,0,0,0,0
"PID1085",2026-05-03,5,4587,2462,60,3
"PID1085",2026-05-10,1,1596,943,31,1.2
"PID1085",2026-05-17,5,11432,3210,188,5.3
"PID1085",2026-05-24,3,4768,2674,112,3.4
"PID1085",2026-05-31,0,0,0,0,0
"PID1085",2026-06-07,0,0,0,0,0
"PID1085",2026-06-14,0,0,0,0,0
"PID1085",2026-06-21,0,0,0,0,0
"PID1085",2026-06-28,0,0,0,0,0
"PID1086",2026-01-04,0,0,0,0,0
"PID1086",2026-01-11,0,0,0,0,0
"PID1086",2026-01-18,0,0,0,0,0
"PID1086",2026-01-25,3,4252,1662,1351,5.6
"PID1086",2026-02-01,0,0,0,0,0
"PID1086",2026-02-08,0,0,0,0,0
"PID1086",2026-02-15,0,0,0,0,0
"PID1086",2026-02-22,6,10064,3467,2968,12.2
"PID1086",2026-03-01,4,5754,3132,2288,9.4
"PID1086",2026-03-08,2,2252,767,467,2.2
"PID1086",2026-03-15,0,0,0,0,0
"PID1086",2026-03-22,3,4902,2979,1394,6.8
"PID1086",2026-03-29,7,18778,8407,5336,23.8
"PID1086",2026-04-05,0,0,0,0,0
"PID1086",2026-04-12,0,0,0,0,0
"PID1086",2026-04-19,0,0,0,0,0
"PID1086",2026-04-26,11,13760,4195,5654,20.2
"PID1086",2026-05-03,0,0,0,0,0
"PID1086",2026-05-10,0,0,0,0,0
"PID1086",2026-05-17,6,4624,2321,1513,6.6
"PID1086",2026-05-24,0,0,0,0,0
"PID1086",2026-05-31,5,4410,2209,950,5
"PID1086",2026-06-07,8,13780,4264,2538,12.5
"PID1086",2026-06-14,4,10620,3744,3969,15
"PID1086",2026-06-21,7,10267,3542,3148,12.8
"PID1086",2026-06-28,7,24706,10095,6596,29.5
"PID1087",2026-01-04,11,14138,9444,5854,25
"PID1087",2026-01-11,9,10639,4447,4402,16.7
"PID1087",2026-01-18,15,10518,7264,4387,18.9
"PID1087",2026-01-25,8,10374,3999,3951,15.2
"PID1087",2026-02-01,10,9603,5009,3735,15.3
"PID1087",2026-02-08,16,26994,7486,8384,32.3
"PID1087",2026-02-15,0,0,0,0,0
"PID1087",2026-02-22,9,22586,6704,11375,38.3
"PID1087",2026-03-01,18,22748,7786,7074,28.5
"PID1087",2026-03-08,8,4690,2302,1736,7.1
"PID1087",2026-03-15,15,10791,5436,4699,18.3
"PID1087",2026-03-22,0,0,0,0,0
"PID1087",2026-03-29,14,10813,5078,3140,14.1
"PID1087",2026-04-05,18,19553,8265,6526,26.8
"PID1087",2026-04-12,21,19175,11743,10785,40.2
"PID1087",2026-04-19,9,8779,5440,5288,19.3
"PID1087",2026-04-26,22,20218,10291,15689,51.5
"PID1087",2026-05-03,14,17409,7365,8217,29.9
"PID1087",2026-05-10,22,20450,8804,6696,27.9
"PID1087",2026-05-17,20,23349,14486,11995,46.2
"PID1087",2026-05-24,14,22653,10947,11146,41.2
"PID1087",2026-05-31,0,0,0,0,0
"PID1087",2026-06-07,19,11036,5162,3278,14.5
"PID1087",2026-06-14,32,33712,11527,20260,66.6
"PID1087",2026-06-21,21,30634,16542,14795,56.3
"PID1087",2026-06-28,17,19873,8815,7720,30.3
"PID1088",2026-01-04,0,0,0,0,0
"PID1088",2026-01-11,2,1108,460,258,1.2
"PID1088",2026-01-18,0,0,0,0,0
"PID1088",2026-01-25,0,0,0,0,0
"PID1088",2026-02-01,0,0,0,0,0
"PID1088",2026-02-08,0,0,0,0,0
"PID1088",2026-02-15,1,763,432,154,0.9
"PID1088",2026-02-22,0,0,0,0,0
"PID1088",2026-03-01,0,0,0,0,0
"PID1088",2026-03-08,0,0,0,0,0
"PID1088",2026-03-15,3,3485,1578,1067,4.6
"PID1088",2026-03-22,0,0,0,0,0
"PID1088",2026-03-29,0,0,0,0,0
"PID1088",2026-04-05,0,0,0,0,0
"PID1088",2026-04-12,0,0,0,0,0
"PID1088",2026-04-19,0,0,0,0,0
"PID1088",2026-04-26,0,0,0,0,0
"PID1088",2026-05-03,0,0,0,0,0
"PID1088",2026-05-10,0,0,0,0,0
"PID1088",2026-05-17,0,0,0,0,0
"PID1088",2026-05-24,1,814,535,310,1.4
"PID1088",2026-05-31,0,0,0,0,0
"PID1088",2026-06-07,0,0,0,0,0
"PID1088",2026-06-14,6,3834,1653,1386,5.6
"PID1088",2026-06-21,0,0,0,0,0
"PID1088",2026-06-28,0,0,0,0,0
"PID1089",2026-01-04,0,0,0,0,0
"PID1089",2026-01-11,0,0,0,0,0
"PID1089",2026-01-18,0,0,0,0,0
"PID1089",2026-01-25,0,0,0,0,0
"PID1089",2026-02-01,0,0,0,0,0
"PID1089",2026-02-08,0,0,0,0,0
"PID1089",2026-02-15,0,0,0,0,0
"PID1089",2026-02-22,0,0,0,0,0
"PID1089",2026-03-01,0,0,0,0,0
"PID1089",2026-03-08,0,0,0,0,0
"PID1089",2026-03-15,0,0,0,0,0
"PID1089",2026-03-22,0,0,0,0,0
"PID1089",2026-03-29,0,0,0,0,0
"PID1089",2026-04-05,0,0,0,0,0
"PID1089",2026-04-12,0,0,0,0,0
"PID1089",2026-04-19,0,0,0,0,0
"PID1089",2026-04-26,0,0,0,0,0
"PID1089",2026-05-03,0,0,0,0,0
"PID1089",2026-05-10,0,0,0,0,0
"PID1089",2026-05-17,0,0,0,0,0
"PID1089",2026-05-24,0,0,0,0,0
"PID1089",2026-05-31,0,0,0,0,0
"PID1089",2026-06-07,0,0,0,0,0
"PID1089",2026-06-14,0,0,0,0,0
"PID1089",2026-06-21,0,0,0,0,0
