PersonId,AgentId,MetricDate,Copilot credits used for agents,Returning agent user (most recent and prior 28 days),Returning agent user (most recent and prior 7 days)
synthetic-person-04451,S_5c2f5f6ac5bc2244071890f75815803b,2026-02-01,4,0,0
synthetic-person-04451,S_5c2f5f6ac5bc2244071890f75815803b,2026-04-19,8,0,0
synthetic-person-04451,S_5c2f5f6ac5bc2244071890f75815803b,2026-05-31,1,0,0
synthetic-person-04451,S_5c2f5f6ac5bc2244071890f75815803b,2026-06-07,2,1,1
synthetic-person-04451,S_5c2f5f6ac5bc2244071890f75815803b,2026-08-23,1,0,0
synthetic-person-04451,S_5c2f5f6ac5bc2244071890f75815803b,2026-08-30,2,1,1
synthetic-person-04451,S_5c2f5f6ac5bc2244071890f75815803b,2026-09-06,1,1,1
synthetic-person-04451,S_9ab3c4f5ef44d664473ba16159b03421,2025-10-26,2,0,0
synthetic-person-04451,S_9ab3c4f5ef44d664473ba16159b03421,2026-05-17,1,0,0
synthetic-person-04451,S_9c4b1a5c0a7f82f33864c6f8748c791b,2025-11-23,2,0,0
synthetic-person-04451,S_9c4b1a5c0a7f82f33864c6f8748c791b,2026-04-12,2,0,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2025-09-07,2,0,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2025-09-28,4,1,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2025-10-26,1,1,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2025-11-02,1,1,1
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2025-11-23,1,1,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2025-12-14,1,1,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2026-01-11,1,1,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2026-01-18,1,1,1
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2026-02-01,1,1,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2026-03-15,1,0,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2026-03-29,2,1,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2026-04-26,1,1,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2026-05-31,3,0,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2026-06-14,1,1,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2026-07-19,1,0,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2026-08-16,1,1,0
synthetic-person-04451,S_bb5f12f6ea5e3d5a47913c33c74d1329,2026-08-23,4,1,1
synthetic-person-04451,S_109464a4e197d767af221cfdba168cc2,2025-11-30,5,0,0
synthetic-person-04451,S_109464a4e197d767af221cfdba168cc2,2026-01-11,1,0,0
synthetic-person-04451,S_109464a4e197d767af221cfdba168cc2,2026-04-05,3,0,0
synthetic-person-04451,S_109464a4e197d767af221cfdba168cc2,2026-04-12,1,1,1
synthetic-person-04451,S_4c2e9feb262c25afb547386013899575,2025-09-14,1,0,0
synthetic-person-04451,S_4c2e9feb262c25afb547386013899575,2026-01-04,1,0,0
synthetic-person-04451,S_4c2e9feb262c25afb547386013899575,2026-01-18,4,1,0
synthetic-person-04451,S_4c2e9feb262c25afb547386013899575,2026-02-15,1,1,0
synthetic-person-04451,S_4c2e9feb262c25afb547386013899575,2026-03-01,1,1,0
synthetic-person-04451,S_4c2e9feb262c25afb547386013899575,2026-03-08,2,1,1
synthetic-person-04451,S_4c2e9feb262c25afb547386013899575,2026-03-15,1,1,1
synthetic-person-04451,S_4c2e9feb262c25afb547386013899575,2026-07-05,2,0,0
synthetic-person-04451,S_4c2e9feb262c25afb547386013899575,2026-07-19,2,1,0
synthetic-person-04451,S_4c2e9feb262c25afb547386013899575,2026-08-02,2,1,0
synthetic-person-04451,S_795e0c1b469c66c367609707cefbcf12,2025-09-21,2,0,0
synthetic-person-04451,S_795e0c1b469c66c367609707cefbcf12,2025-10-26,2,0,0
synthetic-person-04451,S_795e0c1b469c66c367609707cefbcf12,2025-11-02,1,1,1
synthetic-person-04451,S_795e0c1b469c66c367609707cefbcf12,2025-12-07,1,0,0
synthetic-person-04451,S_795e0c1b469c66c367609707cefbcf12,2026-01-04,1,1,0
synthetic-person-04451,S_795e0c1b469c66c367609707cefbcf12,2026-01-25,1,1,0
synthetic-person-04451,S_795e0c1b469c66c367609707cefbcf12,2026-02-15,1,1,0
synthetic-person-04451,S_795e0c1b469c66c367609707cefbcf12,2026-05-24,1,0,0
synthetic-person-04451,S_795e0c1b469c66c367609707cefbcf12,2026-06-21,12,1,0
synthetic-person-04451,S_795e0c1b469c66c367609707cefbcf12,2026-06-28,6,1,1
synthetic-person-04451,S_795e0c1b469c66c367609707cefbcf12,2026-08-09,1,0,0
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2025-09-14,3,0,0
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2025-09-28,2,1,0
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2025-10-12,1,1,0
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2025-10-19,2,1,1
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2025-11-02,2,1,0
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2025-11-09,1,1,1
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2025-11-16,4,1,1
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2025-11-30,2,1,0
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2025-12-07,1,1,1
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2025-12-14,1,1,1
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2025-12-21,4,1,1
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2025-12-28,1,1,1
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2026-01-18,5,1,0
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2026-02-01,1,1,0
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2026-04-12,4,0,0
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2026-05-03,6,1,0
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2026-05-17,3,1,0
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2026-05-24,4,1,1
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2026-06-07,1,1,0
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2026-06-14,3,1,1
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2026-06-21,4,1,1
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2026-06-28,3,1,1
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2026-08-02,3,0,0
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2026-08-30,2,1,0
synthetic-person-04459,S_5ca461c47507f239520bcfc2540f7ddf,2026-09-06,1,1,1
synthetic-person-04459,S_35fc563693f9e6238278ca924c701ada,2025-09-28,4,0,0
synthetic-person-04459,S_35fc563693f9e6238278ca924c701ada,2025-10-19,1,1,0
synthetic-person-04459,S_35fc563693f9e6238278ca924c701ada,2025-11-09,1,1,0
synthetic-person-04459,S_35fc563693f9e6238278ca924c701ada,2025-11-30,1,1,0
synthetic-person-04459,S_35fc563693f9e6238278ca924c701ada,2025-12-28,1,1,0
synthetic-person-04459,S_35fc563693f9e6238278ca924c701ada,2026-01-04,1,1,1
synthetic-person-04459,S_35fc563693f9e6238278ca924c701ada,2026-02-15,4,0,0
synthetic-person-04459,S_35fc563693f9e6238278ca924c701ada,2026-03-08,3,1,0
synthetic-person-04459,S_35fc563693f9e6238278ca924c701ada,2026-04-05,3,1,0
synthetic-person-04459,S_35fc563693f9e6238278ca924c701ada,2026-05-10,1,0,0
synthetic-person-04459,S_35fc563693f9e6238278ca924c701ada,2026-05-17,2,1,1
synthetic-person-04459,S_11d3106d575946216c11517cca43babb,2026-01-04,1,0,0
synthetic-person-04459,S_11d3106d575946216c11517cca43babb,2026-04-26,3,0,0
synthetic-person-04459,S_11d3106d575946216c11517cca43babb,2026-07-12,1,0,0
synthetic-person-04462,S_d0fdbb15fab10f75d39ab336d7613cd9,2025-09-07,5,0,0
synthetic-person-04462,S_d0fdbb15fab10f75d39ab336d7613cd9,2025-10-05,1,1,0
synthetic-person-04462,S_d0fdbb15fab10f75d39ab336d7613cd9,2026-01-11,2,0,0
synthetic-person-04462,S_d0fdbb15fab10f75d39ab336d7613cd9,2026-04-19,3,0,0
synthetic-person-04462,S_d0fdbb15fab10f75d39ab336d7613cd9,2026-05-10,1,1,0
synthetic-person-04462,S_d0fdbb15fab10f75d39ab336d7613cd9,2026-07-05,1,0,0
synthetic-person-04462,S_e35943fc18e6199fc90a1d40b0a29952,2025-10-05,3,0,0
synthetic-person-04462,S_e35943fc18e6199fc90a1d40b0a29952,2025-11-09,2,0,0
synthetic-person-04462,S_e35943fc18e6199fc90a1d40b0a29952,2026-01-11,8,0,0
synthetic-person-04462,S_e35943fc18e6199fc90a1d40b0a29952,2026-02-22,1,0,0
synthetic-person-04462,S_e35943fc18e6199fc90a1d40b0a29952,2026-04-19,1,0,0
synthetic-person-04462,S_e35943fc18e6199fc90a1d40b0a29952,2026-05-24,1,0,0
synthetic-person-04462,S_151bf26c5a2e756119c5928ef13df0ba,2025-10-19,2,0,0
synthetic-person-04462,S_151bf26c5a2e756119c5928ef13df0ba,2025-12-14,5,0,0
synthetic-person-04462,S_151bf26c5a2e756119c5928ef13df0ba,2025-12-21,2,1,1
synthetic-person-04462,S_151bf26c5a2e756119c5928ef13df0ba,2026-08-09,1,0,0
synthetic-person-04462,S_e9ea209fee45bb190c182bd960700459,2025-09-14,1,0,0
synthetic-person-04462,S_e9ea209fee45bb190c182bd960700459,2025-10-26,22,0,0
synthetic-person-04462,S_e9ea209fee45bb190c182bd960700459,2025-11-09,15,1,0
synthetic-person-04462,S_e9ea209fee45bb190c182bd960700459,2025-12-14,1,0,0
synthetic-person-04462,S_e9ea209fee45bb190c182bd960700459,2025-12-21,6,1,1
synthetic-person-04462,S_e9ea209fee45bb190c182bd960700459,2026-02-15,2,0,0
synthetic-person-04462,S_e9ea209fee45bb190c182bd960700459,2026-03-22,1,0,0
synthetic-person-04462,S_e9ea209fee45bb190c182bd960700459,2026-03-29,2,1,1
synthetic-person-04462,S_e9ea209fee45bb190c182bd960700459,2026-04-12,1,1,0
synthetic-person-04483,S_8d7834e4dd727e622e45fdbb70c740b4,2026-07-12,1,0,0
synthetic-person-04483,S_d867365d6163436f85be611c6ec23930,2025-11-23,3,0,0
synthetic-person-04483,S_d867365d6163436f85be611c6ec23930,2025-11-30,2,1,1
synthetic-person-04483,S_d867365d6163436f85be611c6ec23930,2025-12-14,1,1,0
synthetic-person-04483,S_d867365d6163436f85be611c6ec23930,2026-02-15,2,0,0
synthetic-person-04483,S_d867365d6163436f85be611c6ec23930,2026-04-26,3,0,0
synthetic-person-04483,S_d867365d6163436f85be611c6ec23930,2026-06-14,11,0,0
synthetic-person-04483,S_d867365d6163436f85be611c6ec23930,2026-06-21,3,1,1
synthetic-person-04483,S_d867365d6163436f85be611c6ec23930,2026-08-09,1,0,0
synthetic-person-04530,S_ba9ed0ac57dd9ed71d3a339a1c74fe5f,2025-09-07,2,0,0
synthetic-person-04530,S_ba9ed0ac57dd9ed71d3a339a1c74fe5f,2026-02-01,1,0,0
synthetic-person-04530,S_ba9ed0ac57dd9ed71d3a339a1c74fe5f,2026-03-08,1,0,0
synthetic-person-04530,S_ba9ed0ac57dd9ed71d3a339a1c74fe5f,2026-03-29,1,1,0
synthetic-person-04530,S_ba9ed0ac57dd9ed71d3a339a1c74fe5f,2026-06-07,1,0,0
synthetic-person-04530,S_ba9ed0ac57dd9ed71d3a339a1c74fe5f,2026-08-02,3,0,0
synthetic-person-04530,S_75e21f5e7e4b0ee8765c27f8dfd1f22c,2025-12-28,1,0,0
synthetic-person-04530,S_75e21f5e7e4b0ee8765c27f8dfd1f22c,2026-06-21,2,0,0
synthetic-person-04530,S_75e21f5e7e4b0ee8765c27f8dfd1f22c,2026-08-02,1,0,0
synthetic-person-04530,S_a88b1d5597ab81935ddb8f42e650a650,2025-09-07,1,0,0
synthetic-person-04530,S_a88b1d5597ab81935ddb8f42e650a650,2025-11-09,17,0,0
synthetic-person-04530,S_a88b1d5597ab81935ddb8f42e650a650,2025-11-23,2,1,0
synthetic-person-04530,S_a88b1d5597ab81935ddb8f42e650a650,2026-04-19,3,0,0
synthetic-person-04530,S_a88b1d5597ab81935ddb8f42e650a650,2026-07-05,1,0,0
synthetic-person-04567,S_7c173229805032ad058815447bcf3748,2025-09-28,1,0,0
synthetic-person-04567,S_7c173229805032ad058815447bcf3748,2025-10-12,1,1,0
synthetic-person-04567,S_7c173229805032ad058815447bcf3748,2025-12-14,3,0,0
synthetic-person-04567,S_7c173229805032ad058815447bcf3748,2026-01-04,1,1,0
synthetic-person-04567,S_7c173229805032ad058815447bcf3748,2026-01-18,1,1,0
synthetic-person-04567,S_7c173229805032ad058815447bcf3748,2026-02-22,1,0,0
synthetic-person-04567,S_7c173229805032ad058815447bcf3748,2026-04-19,1,0,0
synthetic-person-04567,S_7c173229805032ad058815447bcf3748,2026-05-31,1,0,0
synthetic-person-04567,S_7c173229805032ad058815447bcf3748,2026-06-07,5,1,1
synthetic-person-04567,S_7c173229805032ad058815447bcf3748,2026-07-26,2,0,0
synthetic-person-04567,S_7c173229805032ad058815447bcf3748,2026-08-23,4,1,0
synthetic-person-04567,S_f760cbcdd1b48cb41c5a93595ef59fdb,2025-12-21,1,0,0
synthetic-person-04567,S_f760cbcdd1b48cb41c5a93595ef59fdb,2026-08-23,5,0,0
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2025-09-21,1,0,0
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2025-10-26,2,0,0
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2025-11-02,3,1,1
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2025-11-09,4,1,1
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2025-11-16,2,1,1
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2025-11-30,2,1,0
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2025-12-07,1,1,1
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2025-12-21,1,1,0
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2026-01-18,3,1,0
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2026-01-25,2,1,1
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2026-02-01,1,1,1
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2026-02-08,1,1,1
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2026-02-15,2,1,1
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2026-03-08,2,1,0
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2026-03-29,2,1,0
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2026-05-03,1,0,0
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2026-05-10,3,1,1
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2026-05-17,1,1,1
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2026-06-14,3,1,0
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2026-07-05,6,1,0
synthetic-person-04567,S_f21bb4a6be726252e4ce787877c76514,2026-08-23,2,0,0
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2025-09-14,1,0,0
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2025-09-21,1,1,1
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2025-10-05,1,1,0
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2025-10-12,1,1,1
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2025-10-19,5,1,1
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2025-10-26,1,1,1
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2025-11-16,1,1,0
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2025-11-23,1,1,1
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2025-11-30,1,1,1
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2025-12-07,1,1,1
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2025-12-14,1,1,1
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2025-12-28,1,1,0
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2026-01-04,4,1,1
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2026-01-11,1,1,1
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2026-02-01,1,1,0
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2026-03-01,1,1,0
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2026-03-29,3,1,0
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2026-05-10,1,0,0
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2026-06-07,20,1,0
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2026-06-21,1,1,0
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2026-07-12,8,1,0
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2026-07-19,3,1,1
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2026-07-26,2,1,1
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2026-08-09,1,1,0
synthetic-person-04567,S_9de54681b763d48258e9c77222ca4f75,2026-08-16,4,1,1
synthetic-person-04567,S_ad22107fb31440f0d9385969c9195e1a,2025-10-12,2,0,0
synthetic-person-04567,S_ad22107fb31440f0d9385969c9195e1a,2025-11-02,1,1,0
synthetic-person-04567,S_ad22107fb31440f0d9385969c9195e1a,2025-12-14,2,0,0
synthetic-person-04567,S_ad22107fb31440f0d9385969c9195e1a,2025-12-21,1,1,1
synthetic-person-04567,S_ad22107fb31440f0d9385969c9195e1a,2026-03-08,4,0,0
synthetic-person-04567,S_1d1fc7146adf2d1d47515f3f0a54ce66,2025-09-14,1,0,0
synthetic-person-04567,S_1d1fc7146adf2d1d47515f3f0a54ce66,2025-12-28,1,0,0
synthetic-person-04567,S_1d1fc7146adf2d1d47515f3f0a54ce66,2026-01-11,2,1,0
synthetic-person-04567,S_1d1fc7146adf2d1d47515f3f0a54ce66,2026-03-01,2,0,0
synthetic-person-04567,S_1d1fc7146adf2d1d47515f3f0a54ce66,2026-03-22,3,1,0
synthetic-person-04567,S_1d1fc7146adf2d1d47515f3f0a54ce66,2026-03-29,5,1,1
synthetic-person-04567,S_1d1fc7146adf2d1d47515f3f0a54ce66,2026-08-02,1,0,0
synthetic-person-04595,S_0ae9e2f259ea85d204aabfe41facb0c2,2025-09-07,1,0,0
synthetic-person-04595,S_0ae9e2f259ea85d204aabfe41facb0c2,2025-10-05,2,1,0
synthetic-person-04595,S_0ae9e2f259ea85d204aabfe41facb0c2,2026-02-15,1,0,0
synthetic-person-04595,S_0ae9e2f259ea85d204aabfe41facb0c2,2026-04-26,1,0,0
synthetic-person-04595,S_0ae9e2f259ea85d204aabfe41facb0c2,2026-05-17,1,1,0
synthetic-person-04595,S_0ae9e2f259ea85d204aabfe41facb0c2,2026-06-14,1,1,0
synthetic-person-04595,S_0ae9e2f259ea85d204aabfe41facb0c2,2026-07-12,1,1,0
synthetic-person-04595,S_0ae9e2f259ea85d204aabfe41facb0c2,2026-07-19,1,1,1
synthetic-person-04595,S_0ae9e2f259ea85d204aabfe41facb0c2,2026-07-26,4,1,1
synthetic-person-04595,S_6cebd4989e29a4685d3a1d2eb17e92e9,2025-09-07,2,0,0
synthetic-person-04595,S_6cebd4989e29a4685d3a1d2eb17e92e9,2025-09-21,3,1,0
synthetic-person-04595,S_6cebd4989e29a4685d3a1d2eb17e92e9,2025-10-05,3,1,0
synthetic-person-04595,S_6cebd4989e29a4685d3a1d2eb17e92e9,2025-11-30,5,0,0
synthetic-person-04595,S_6cebd4989e29a4685d3a1d2eb17e92e9,2026-01-18,1,0,0
synthetic-person-04595,S_6cebd4989e29a4685d3a1d2eb17e92e9,2026-03-22,2,0,0
synthetic-person-04595,S_6cebd4989e29a4685d3a1d2eb17e92e9,2026-04-05,3,1,0
synthetic-person-04595,S_6cebd4989e29a4685d3a1d2eb17e92e9,2026-05-17,1,0,0
synthetic-person-04595,S_6cebd4989e29a4685d3a1d2eb17e92e9,2026-06-21,1,0,0
synthetic-person-04595,S_6cebd4989e29a4685d3a1d2eb17e92e9,2026-07-19,3,1,0
synthetic-person-04595,S_6cebd4989e29a4685d3a1d2eb17e92e9,2026-08-16,1,1,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2025-09-21,2,0,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2025-09-28,1,1,1
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2025-10-12,3,1,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2025-10-19,3,1,1
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2025-11-23,1,0,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2025-12-07,2,1,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2025-12-21,1,1,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2025-12-28,1,1,1
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2026-01-18,1,1,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2026-02-01,1,1,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2026-03-08,2,0,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2026-03-22,1,1,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2026-04-19,1,1,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2026-05-10,1,1,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2026-05-17,1,1,1
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2026-06-14,2,1,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2026-07-26,4,0,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2026-08-09,1,1,0
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2026-08-16,1,1,1
synthetic-person-04595,S_804d3247f15e77ce52fdc18643ed19e6,2026-08-30,1,1,0
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2025-09-14,3,0,0
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2025-10-26,2,0,0
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2025-11-02,51,1,1
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2025-11-09,6,1,1
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2025-11-30,1,1,0
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2025-12-14,2,1,0
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2025-12-21,4,1,1
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2025-12-28,2,1,1
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2026-01-04,1,1,1
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2026-01-11,2,1,1
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2026-02-08,1,1,0
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2026-03-01,2,1,0
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2026-03-08,1,1,1
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2026-03-29,1,1,0
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2026-04-19,1,1,0
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2026-05-31,3,0,0
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2026-06-07,1,1,1
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2026-06-21,2,1,0
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2026-07-12,2,1,0
synthetic-person-04595,S_d1dd18aa71b29aa567eeaefff44961fc,2026-07-26,1,1,0
synthetic-person-04595,S_f4f755b3b55ce73d896df9a350d1e676,2025-12-14,1,0,0
synthetic-person-04595,S_f4f755b3b55ce73d896df9a350d1e676,2026-02-01,1,0,0
synthetic-person-04595,S_f4f755b3b55ce73d896df9a350d1e676,2026-04-12,2,0,0
synthetic-person-04595,S_f4f755b3b55ce73d896df9a350d1e676,2026-05-03,1,1,0
synthetic-person-04595,S_f4f755b3b55ce73d896df9a350d1e676,2026-07-12,1,0,0
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2025-09-14,1,0,0
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2025-09-28,1,1,0
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2025-10-05,3,1,1
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2025-11-23,2,0,0
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2025-11-30,1,1,1
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2025-12-07,1,1,1
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-01-04,1,1,0
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-01-11,1,1,1
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-01-18,1,1,1
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-02-08,1,1,0
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-02-15,1,1,1
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-02-22,1,1,1
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-03-15,2,1,0
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-04-05,1,1,0
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-04-19,3,1,0
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-04-26,1,1,1
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-05-03,4,1,1
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-05-10,2,1,1
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-05-24,1,1,0
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-07-05,4,0,0
synthetic-person-04595,S_794cd4838a7ff5024b2ebd918724e7a0,2026-08-16,2,0,0
synthetic-person-04595,S_b00dcc2dfec23e6d23c73c3bafdf0487,2025-09-21,7,0,0
