PersonId,MetricDate,Model,Feature,Usage count by model and feature
8dc72d59-3896-3d24-a51b-3a8a9e1c6713,2026-06-18,gpt-5.4,code_completion,4
92de990d-30ce-38da-ad78-86a4a56c065b,2026-06-18,gpt-5.3-codex,chat_panel_edit_mode,1
92de990d-30ce-38da-ad78-86a4a56c065b,2026-06-18,gpt-5.3-codex,code_completion,7
9317e817-504a-35a4-b7c3-68e90b432c45,2026-06-18,claude-haiku-4.5,chat_panel_plan_mode,6
9317e817-504a-35a4-b7c3-68e90b432c45,2026-06-18,claude-haiku-4.5,code_completion,4
9317e817-504a-35a4-b7c3-68e90b432c45,2026-06-18,gpt-5.4-mini,chat_panel_plan_mode,1
9317e817-504a-35a4-b7c3-68e90b432c45,2026-06-18,gpt-5.4-mini,code_completion,3
956008d9-c7c8-3450-a799-ccd802fc2078,2026-06-18,gpt-5.4,chat_panel_ask_mode,2
956008d9-c7c8-3450-a799-ccd802fc2078,2026-06-18,gpt-5.4,chat_panel_edit_mode,1
956008d9-c7c8-3450-a799-ccd802fc2078,2026-06-18,gpt-5.4,code_completion,20
956008d9-c7c8-3450-a799-ccd802fc2078,2026-06-18,gpt-5.4,copilot_cli,3
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-06-18,claude-haiku-4.5,chat_inline,3
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-06-18,claude-haiku-4.5,code_completion,4
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-06-18,claude-sonnet-5,code_completion,3
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-06-18,gpt-5.4,chat_inline,1
960a5c04-f3ef-340c-af8a-48e88045ac24,2026-06-18,gpt-5.4,code_completion,3
9661bcb6-dd62-3576-b8b0-049874fff3a1,2026-06-18,gpt-5.4,code_completion,3
96739dc1-9e37-3b11-8e79-e0a5a57062a1,2026-06-18,gpt-5.4,chat_inline,2
96739dc1-9e37-3b11-8e79-e0a5a57062a1,2026-06-18,gpt-5.4,chat_panel_ask_mode,1
96739dc1-9e37-3b11-8e79-e0a5a57062a1,2026-06-18,gpt-5.4,code_completion,8
96be8df1-0628-3c17-acd8-50a096438ea0,2026-06-18,gpt-5.3-codex,chat_panel_ask_mode,3
96be8df1-0628-3c17-acd8-50a096438ea0,2026-06-18,gpt-5.3-codex,chat_panel_plan_mode,1
96be8df1-0628-3c17-acd8-50a096438ea0,2026-06-18,gpt-5.3-codex,code_completion,7
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-06-18,gpt-5.4-mini,chat_panel_agent_mode,1
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-06-18,gpt-5.4-mini,chat_panel_ask_mode,3
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-06-18,gpt-5.4-mini,code_completion,6
9b195b8e-28d6-386e-8990-1a5bb4dd1bdb,2026-06-18,claude-haiku-4.5,agent_edit,4
9b195b8e-28d6-386e-8990-1a5bb4dd1bdb,2026-06-18,claude-haiku-4.5,code_completion,9
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-06-18,gpt-5.4-mini,code_completion,4
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-06-18,gpt-5.6-terra,code_completion,6
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-18,claude-sonnet-5,chat_inline,1
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-18,claude-sonnet-5,code_completion,3
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-18,gpt-5.4-mini,agent_edit,1
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-18,gpt-5.4-mini,code_completion,1
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-18,gpt-5.6-terra,code_completion,1
9d35e9c7-555b-37b7-adda-1a942e3c3655,2026-06-18,gpt-5.3-codex,code_completion,1
9d35e9c7-555b-37b7-adda-1a942e3c3655,2026-06-18,gpt-5.4-mini,code_completion,2
9d35e9c7-555b-37b7-adda-1a942e3c3655,2026-06-18,gpt-5.6-terra,code_completion,1
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-06-18,gpt-5.4,chat_panel_agent_mode,3
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-06-18,gpt-5.4,code_completion,11
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-06-18,claude-sonnet-5,chat_panel_agent_mode,1
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-06-18,claude-sonnet-5,chat_panel_ask_mode,4
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-06-18,claude-sonnet-5,code_completion,2
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-06-18,gpt-5.3-codex,chat_panel_ask_mode,1
a0f95e73-3897-3dcc-9f5c-faad41b5219c,2026-06-18,gpt-5.3-codex,code_completion,9
a5068583-4849-35ce-900f-e2ce7f309840,2026-06-18,claude-sonnet-5,chat_panel_ask_mode,3
a5068583-4849-35ce-900f-e2ce7f309840,2026-06-18,claude-sonnet-5,chat_panel_edit_mode,8
a5068583-4849-35ce-900f-e2ce7f309840,2026-06-18,claude-sonnet-5,code_completion,23
a513bb7e-87ac-35cd-b4a2-6d23427bd2fa,2026-06-18,gpt-5.3-codex,chat_panel_ask_mode,1
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-06-18,claude-sonnet-5,code_completion,1
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-06-18,claude-sonnet-5,copilot_cli,3
ac429fef-9e6b-3e26-a5ea-3122c166230c,2026-06-18,claude-haiku-4.5,chat_inline,3
ac429fef-9e6b-3e26-a5ea-3122c166230c,2026-06-18,claude-haiku-4.5,chat_panel_agent_mode,1
ac429fef-9e6b-3e26-a5ea-3122c166230c,2026-06-18,claude-haiku-4.5,chat_panel_custom_mode,2
ac429fef-9e6b-3e26-a5ea-3122c166230c,2026-06-18,claude-haiku-4.5,code_completion,9
ac429fef-9e6b-3e26-a5ea-3122c166230c,2026-06-18,gpt-5.4-mini,chat_panel_agent_mode,2
ac429fef-9e6b-3e26-a5ea-3122c166230c,2026-06-18,gpt-5.4-mini,code_completion,15
acadf00f-5359-3905-a13e-213d751bffb2,2026-06-18,gpt-5.4-mini,chat_panel_custom_mode,1
acadf00f-5359-3905-a13e-213d751bffb2,2026-06-18,gpt-5.4-mini,chat_panel_unknown_mode,2
acadf00f-5359-3905-a13e-213d751bffb2,2026-06-18,gpt-5.4-mini,code_completion,10
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-06-18,gpt-5.4-mini,chat_panel_agent_mode,1
ae5f3d2e-f527-359d-8bcf-846f320f8e57,2026-06-18,gpt-5.4-mini,code_completion,4
b20c7e06-4ac3-32d4-be1f-8d8ca043e124,2026-06-18,claude-sonnet-5,agent_edit,5
b20c7e06-4ac3-32d4-be1f-8d8ca043e124,2026-06-18,claude-sonnet-5,chat_panel_agent_mode,2
b20c7e06-4ac3-32d4-be1f-8d8ca043e124,2026-06-18,claude-sonnet-5,chat_panel_edit_mode,5
b20c7e06-4ac3-32d4-be1f-8d8ca043e124,2026-06-18,claude-sonnet-5,code_completion,16
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-06-18,claude-haiku-4.5,chat_inline,3
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-06-18,claude-haiku-4.5,chat_panel_agent_mode,2
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-06-18,claude-haiku-4.5,code_completion,6
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-06-18,claude-haiku-4.5,copilot_cli,1
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-06-18,gpt-5.6-terra,chat_panel_agent_mode,1
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-06-18,gpt-5.6-terra,chat_panel_ask_mode,1
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-06-18,gpt-5.6-terra,code_completion,8
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-06-18,gpt-5.6-terra,copilot_cli,2
b5344373-538f-3f37-8982-c97e3158144a,2026-06-18,claude-haiku-4.5,code_completion,4
b5344373-538f-3f37-8982-c97e3158144a,2026-06-18,claude-sonnet-5,copilot_app,1
b5344373-538f-3f37-8982-c97e3158144a,2026-06-18,gpt-5.4-mini,chat_panel_edit_mode,1
b5344373-538f-3f37-8982-c97e3158144a,2026-06-18,gpt-5.4-mini,code_completion,2
b5344373-538f-3f37-8982-c97e3158144a,2026-06-18,gpt-5.4-mini,copilot_app,1
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-06-18,gpt-5.4,chat_panel_agent_mode,1
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-06-18,gpt-5.4,code_completion,5
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-06-18,gpt-5.4,copilot_app,2
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-06-18,gpt-5.4-mini,code_completion,3
b571b5d8-c91f-3776-86bd-22c88c5580c2,2026-06-18,gpt-5.4-mini,copilot_app,1
b5b7bbb0-1312-34a4-8934-10fe49cea8ed,2026-06-18,gpt-5.4,chat_panel_agent_mode,1
b5b7bbb0-1312-34a4-8934-10fe49cea8ed,2026-06-18,gpt-5.4,chat_panel_unknown_mode,3
b5b7bbb0-1312-34a4-8934-10fe49cea8ed,2026-06-18,gpt-5.4,code_completion,11
b5b7bbb0-1312-34a4-8934-10fe49cea8ed,2026-06-18,gpt-5.4,copilot_app,2
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-06-18,claude-haiku-4.5,code_completion,3
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-06-18,gpt-5.6-terra,code_completion,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-06-18,claude-sonnet-5,chat_inline,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-06-18,gpt-5.6-terra,chat_inline,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-06-18,gpt-5.6-terra,chat_panel_agent_mode,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-06-18,gpt-5.6-terra,code_completion,1
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-06-18,gpt-5.3-codex,agent_edit,1
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-06-18,gpt-5.3-codex,chat_panel_agent_mode,1
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-06-18,gpt-5.3-codex,chat_panel_plan_mode,2
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-06-18,gpt-5.3-codex,code_completion,9
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-06-18,gpt-5.4,chat_panel_agent_mode,1
c039e4c8-9c3b-3ae3-a2e7-b54c85d2cac7,2026-06-18,gpt-5.4,code_completion,5
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-06-18,gpt-5.4-mini,code_completion,11
c0f8ab9f-4b7b-3f4f-b576-f80ad3cb5399,2026-06-18,gpt-5.4-mini,copilot_app,5
c3811eff-eb0f-3e83-943e-18b5d09919e4,2026-06-18,claude-sonnet-5,code_completion,2
c3811eff-eb0f-3e83-943e-18b5d09919e4,2026-06-18,gpt-5.6-terra,chat_panel_edit_mode,2
c3811eff-eb0f-3e83-943e-18b5d09919e4,2026-06-18,gpt-5.6-terra,code_completion,1
c4b4c934-c94d-3170-bd1b-d7737b2ab490,2026-06-18,claude-haiku-4.5,chat_panel_ask_mode,2
c4b4c934-c94d-3170-bd1b-d7737b2ab490,2026-06-18,claude-haiku-4.5,chat_panel_edit_mode,1
c4b4c934-c94d-3170-bd1b-d7737b2ab490,2026-06-18,claude-haiku-4.5,code_completion,4
c4b4c934-c94d-3170-bd1b-d7737b2ab490,2026-06-18,gpt-5.4-mini,code_completion,3
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-06-18,gpt-5.6-terra,chat_panel_unknown_mode,2
c4ec5436-0c6f-389c-b83d-e1f34b408946,2026-06-18,gpt-5.6-terra,code_completion,1
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-06-18,claude-haiku-4.5,code_completion,1
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-06-18,claude-sonnet-5,code_completion,1
c6c1b9c0-072d-3dbf-accc-4c8643cc0c4a,2026-06-18,gpt-5.4-mini,code_completion,3
c7599875-d64e-3ef2-8a6a-a218c4c24bfa,2026-06-18,gpt-5.3-codex,code_completion,1
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-06-18,gpt-5.4,chat_panel_ask_mode,3
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-06-18,gpt-5.4,code_completion,3
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-06-18,gpt-5.4-mini,chat_panel_agent_mode,1
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-06-18,gpt-5.4-mini,chat_panel_ask_mode,1
c8c964e3-6f43-33e9-8a11-e9eaf55933ba,2026-06-18,gpt-5.4-mini,code_completion,5
caacaf00-76dc-3d35-955a-b0b7289c1497,2026-06-18,claude-haiku-4.5,chat_inline,1
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-06-18,claude-haiku-4.5,agent_edit,1
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-06-18,claude-haiku-4.5,chat_panel_agent_mode,2
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-06-18,claude-haiku-4.5,chat_panel_edit_mode,1
cdcbe271-7336-35c3-a44f-1a90281b0857,2026-06-18,claude-haiku-4.5,code_completion,2
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-06-18,claude-sonnet-5,chat_panel_ask_mode,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-06-18,claude-sonnet-5,code_completion,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-06-18,claude-sonnet-5,copilot_cli,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-06-18,gpt-5.6-terra,chat_panel_ask_mode,1
ce7a22b8-f3c0-3690-acac-8b5a7bf4c798,2026-06-18,gpt-5.6-terra,code_completion,10
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-06-18,gpt-5.3-codex,chat_panel_ask_mode,2
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-06-18,gpt-5.3-codex,code_completion,1
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-06-18,gpt-5.4,chat_panel_ask_mode,1
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-06-18,gpt-5.4,code_completion,3
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-06-18,gpt-5.4,copilot_app,1
d098b8be-5fd2-3aaf-b08a-03443b43e413,2026-06-18,gpt-5.6-terra,code_completion,2
d16b7d90-92be-3869-95a7-7d511669811b,2026-06-18,claude-haiku-4.5,chat_panel_unknown_mode,2
d16b7d90-92be-3869-95a7-7d511669811b,2026-06-18,claude-haiku-4.5,code_completion,3
d16b7d90-92be-3869-95a7-7d511669811b,2026-06-18,gpt-5.4-mini,chat_panel_unknown_mode,1
d16b7d90-92be-3869-95a7-7d511669811b,2026-06-18,gpt-5.4-mini,code_completion,4
d3c48311-d8dc-3e24-95dd-6d2bca767bff,2026-06-18,gpt-5.6-terra,chat_panel_ask_mode,3
d3c48311-d8dc-3e24-95dd-6d2bca767bff,2026-06-18,gpt-5.6-terra,code_completion,13
d6f76560-f2a1-3ae9-ab43-eaa1f2033306,2026-06-18,gpt-5.3-codex,chat_inline,1
d6f76560-f2a1-3ae9-ab43-eaa1f2033306,2026-06-18,gpt-5.3-codex,code_completion,5
d6f76560-f2a1-3ae9-ab43-eaa1f2033306,2026-06-18,gpt-5.4-mini,chat_inline,1
d6f76560-f2a1-3ae9-ab43-eaa1f2033306,2026-06-18,gpt-5.4-mini,chat_panel_ask_mode,2
d6f76560-f2a1-3ae9-ab43-eaa1f2033306,2026-06-18,gpt-5.4-mini,code_completion,3
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-06-18,claude-haiku-4.5,chat_panel_ask_mode,1
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-06-18,claude-haiku-4.5,code_completion,2
d85f6c3e-620f-3cc3-9005-9e1beefefdc6,2026-06-18,gpt-5.3-codex,code_completion,4
dee4128a-2091-303c-8411-15401a64ec03,2026-06-18,claude-sonnet-5,chat_panel_agent_mode,3
dee4128a-2091-303c-8411-15401a64ec03,2026-06-18,claude-sonnet-5,chat_panel_custom_mode,3
dee4128a-2091-303c-8411-15401a64ec03,2026-06-18,claude-sonnet-5,code_completion,18
dee4128a-2091-303c-8411-15401a64ec03,2026-06-18,claude-sonnet-5,copilot_cli,1
dee4128a-2091-303c-8411-15401a64ec03,2026-06-18,gpt-5.3-codex,chat_panel_agent_mode,1
dee4128a-2091-303c-8411-15401a64ec03,2026-06-18,gpt-5.3-codex,chat_panel_custom_mode,3
dee4128a-2091-303c-8411-15401a64ec03,2026-06-18,gpt-5.3-codex,code_completion,14
df67f363-d186-3899-9341-ca1c650419d1,2026-06-18,claude-sonnet-5,agent_edit,1
df67f363-d186-3899-9341-ca1c650419d1,2026-06-18,claude-sonnet-5,chat_panel_plan_mode,1
df67f363-d186-3899-9341-ca1c650419d1,2026-06-18,claude-sonnet-5,code_completion,6
df67f363-d186-3899-9341-ca1c650419d1,2026-06-18,gpt-5.4-mini,agent_edit,1
df67f363-d186-3899-9341-ca1c650419d1,2026-06-18,gpt-5.4-mini,chat_inline,1
df67f363-d186-3899-9341-ca1c650419d1,2026-06-18,gpt-5.4-mini,chat_panel_agent_mode,2
df67f363-d186-3899-9341-ca1c650419d1,2026-06-18,gpt-5.4-mini,chat_panel_plan_mode,1
df67f363-d186-3899-9341-ca1c650419d1,2026-06-18,gpt-5.4-mini,code_completion,3
e059f4f2-66b1-346c-8a33-8c16446a8657,2026-06-18,gpt-5.4-mini,chat_panel_agent_mode,1
e059f4f2-66b1-346c-8a33-8c16446a8657,2026-06-18,gpt-5.4-mini,chat_panel_edit_mode,1
e059f4f2-66b1-346c-8a33-8c16446a8657,2026-06-18,gpt-5.4-mini,code_completion,11
e059f4f2-66b1-346c-8a33-8c16446a8657,2026-06-18,gpt-5.4-mini,copilot_app,2
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-06-18,claude-haiku-4.5,chat_panel_agent_mode,1
e0ab7ac6-23e5-3ce5-aef4-d9e2e575bb7a,2026-06-18,claude-haiku-4.5,code_completion,5
e402d019-6155-3bff-9228-4911ea446777,2026-06-18,gpt-5.3-codex,chat_panel_agent_mode,3
e402d019-6155-3bff-9228-4911ea446777,2026-06-18,gpt-5.3-codex,chat_panel_ask_mode,2
e402d019-6155-3bff-9228-4911ea446777,2026-06-18,gpt-5.3-codex,chat_panel_edit_mode,1
e402d019-6155-3bff-9228-4911ea446777,2026-06-18,gpt-5.3-codex,code_completion,10
e402d019-6155-3bff-9228-4911ea446777,2026-06-18,gpt-5.4,chat_panel_agent_mode,1
e402d019-6155-3bff-9228-4911ea446777,2026-06-18,gpt-5.4,chat_panel_ask_mode,2
e402d019-6155-3bff-9228-4911ea446777,2026-06-18,gpt-5.4,chat_panel_edit_mode,4
e402d019-6155-3bff-9228-4911ea446777,2026-06-18,gpt-5.4,code_completion,10
e69f5e43-374e-3577-a194-03eca473eb86,2026-06-18,claude-sonnet-5,agent_edit,2
e69f5e43-374e-3577-a194-03eca473eb86,2026-06-18,claude-sonnet-5,chat_panel_agent_mode,1
e69f5e43-374e-3577-a194-03eca473eb86,2026-06-18,claude-sonnet-5,chat_panel_ask_mode,3
e69f5e43-374e-3577-a194-03eca473eb86,2026-06-18,claude-sonnet-5,chat_panel_plan_mode,4
e69f5e43-374e-3577-a194-03eca473eb86,2026-06-18,claude-sonnet-5,code_completion,8
e76bb8c7-e2ca-3a2e-96b4-7d3717dfbe06,2026-06-18,claude-sonnet-5,chat_inline,1
e76bb8c7-e2ca-3a2e-96b4-7d3717dfbe06,2026-06-18,claude-sonnet-5,chat_panel_ask_mode,1
e76bb8c7-e2ca-3a2e-96b4-7d3717dfbe06,2026-06-18,claude-sonnet-5,code_completion,12
e91fcfab-7cdf-31df-8933-e788688d8288,2026-06-18,claude-sonnet-5,code_completion,1
e91fcfab-7cdf-31df-8933-e788688d8288,2026-06-18,gpt-5.6-terra,chat_panel_plan_mode,1
e91fcfab-7cdf-31df-8933-e788688d8288,2026-06-18,gpt-5.6-terra,code_completion,1
ea133f80-908c-3a40-af86-f0745e517fd2,2026-06-18,claude-sonnet-5,chat_inline,1
ea133f80-908c-3a40-af86-f0745e517fd2,2026-06-18,claude-sonnet-5,chat_panel_agent_mode,2
ea133f80-908c-3a40-af86-f0745e517fd2,2026-06-18,claude-sonnet-5,code_completion,1
ea133f80-908c-3a40-af86-f0745e517fd2,2026-06-18,gpt-5.4,chat_inline,1
ea133f80-908c-3a40-af86-f0745e517fd2,2026-06-18,gpt-5.4,chat_panel_agent_mode,1
ea133f80-908c-3a40-af86-f0745e517fd2,2026-06-18,gpt-5.4,code_completion,3
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-06-18,gpt-5.4,chat_inline,4
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-06-18,gpt-5.4,chat_panel_ask_mode,3
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-06-18,gpt-5.4,code_completion,8
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-06-18,gpt-5.6-terra,chat_inline,1
ebbf605d-a94c-3f16-9ae0-5449c87f4002,2026-06-18,gpt-5.6-terra,code_completion,13
ed0a8ed8-2282-3fec-82db-fafd297cdb61,2026-06-18,gpt-5.4-mini,chat_panel_plan_mode,1
ed0a8ed8-2282-3fec-82db-fafd297cdb61,2026-06-18,gpt-5.4-mini,code_completion,1
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-06-18,claude-haiku-4.5,chat_panel_edit_mode,1
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-06-18,claude-haiku-4.5,chat_panel_plan_mode,3
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-06-18,claude-haiku-4.5,code_completion,7
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-06-18,claude-haiku-4.5,copilot_cli,1
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-06-18,gpt-5.4,chat_panel_plan_mode,2
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-06-18,gpt-5.4,code_completion,8
eeaba3bd-0e65-3eff-80b8-bb415d1cdc89,2026-06-18,gpt-5.4,copilot_cli,1
f02cc034-f8c6-39b7-afff-343b04ff2064,2026-06-18,gpt-5.4-mini,chat_panel_agent_mode,4
f02cc034-f8c6-39b7-afff-343b04ff2064,2026-06-18,gpt-5.4-mini,code_completion,8
f02cc034-f8c6-39b7-afff-343b04ff2064,2026-06-18,gpt-5.4-mini,copilot_cli,1
f0699448-f713-378f-9e30-ac35b4b0ddbb,2026-06-18,claude-sonnet-5,chat_panel_custom_mode,1
f0699448-f713-378f-9e30-ac35b4b0ddbb,2026-06-18,claude-sonnet-5,code_completion,2
f0699448-f713-378f-9e30-ac35b4b0ddbb,2026-06-18,gpt-5.3-codex,code_completion,3
f0699448-f713-378f-9e30-ac35b4b0ddbb,2026-06-18,gpt-5.4,code_completion,2
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-06-18,gpt-5.3-codex,chat_panel_unknown_mode,2
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-06-18,gpt-5.3-codex,code_completion,5
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-06-18,gpt-5.4-mini,chat_panel_agent_mode,1
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-06-18,gpt-5.4-mini,chat_panel_unknown_mode,1
f1809858-d9d7-3db3-8cc3-5793c598044c,2026-06-18,gpt-5.4-mini,code_completion,5
f55d8d9d-5df9-32e8-a43c-40e2d30fe83e,2026-06-18,claude-haiku-4.5,chat_inline,1
f55d8d9d-5df9-32e8-a43c-40e2d30fe83e,2026-06-18,claude-haiku-4.5,chat_panel_plan_mode,2
f55d8d9d-5df9-32e8-a43c-40e2d30fe83e,2026-06-18,claude-haiku-4.5,code_completion,6
f55d8d9d-5df9-32e8-a43c-40e2d30fe83e,2026-06-18,claude-sonnet-5,chat_panel_edit_mode,1
f55d8d9d-5df9-32e8-a43c-40e2d30fe83e,2026-06-18,claude-sonnet-5,code_completion,4
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-06-18,claude-sonnet-5,agent_edit,3
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-06-18,claude-sonnet-5,code_completion,2
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-06-18,gpt-5.4,agent_edit,2
f6d44ec5-a47a-3937-931c-9f8412b5fa88,2026-06-18,gpt-5.4,code_completion,2
fccc0510-f20a-3f28-bf3c-66cfe9fa99d1,2026-06-18,claude-haiku-4.5,chat_panel_agent_mode,1
fccc0510-f20a-3f28-bf3c-66cfe9fa99d1,2026-06-18,claude-haiku-4.5,code_completion,4
fccc0510-f20a-3f28-bf3c-66cfe9fa99d1,2026-06-18,gpt-5.6-terra,chat_panel_agent_mode,1
fccc0510-f20a-3f28-bf3c-66cfe9fa99d1,2026-06-18,gpt-5.6-terra,code_completion,5
02995d49-90df-31cf-97ba-5c229a76711f,2026-06-19,gpt-5.6-terra,chat_inline,5
02995d49-90df-31cf-97ba-5c229a76711f,2026-06-19,gpt-5.6-terra,chat_panel_agent_mode,7
02995d49-90df-31cf-97ba-5c229a76711f,2026-06-19,gpt-5.6-terra,code_completion,32
030041c0-f398-3572-9c7e-3edf3d9d2ea3,2026-06-19,claude-haiku-4.5,chat_panel_agent_mode,1
030041c0-f398-3572-9c7e-3edf3d9d2ea3,2026-06-19,claude-haiku-4.5,code_completion,1
030041c0-f398-3572-9c7e-3edf3d9d2ea3,2026-06-19,gpt-5.4,code_completion,4
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-06-19,gpt-5.3-codex,agent_edit,2
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-06-19,gpt-5.3-codex,code_completion,8
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-06-19,gpt-5.6-terra,agent_edit,2
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-06-19,gpt-5.6-terra,chat_inline,2
0bd9c8a1-cf25-3dfe-9380-6143b1183f53,2026-06-19,gpt-5.6-terra,code_completion,3
0d06916c-fc74-37b3-8630-7f2eb8b27347,2026-06-19,claude-haiku-4.5,chat_panel_agent_mode,2
0d06916c-fc74-37b3-8630-7f2eb8b27347,2026-06-19,claude-haiku-4.5,chat_panel_ask_mode,1
0d06916c-fc74-37b3-8630-7f2eb8b27347,2026-06-19,claude-haiku-4.5,code_completion,5
0d06916c-fc74-37b3-8630-7f2eb8b27347,2026-06-19,gpt-5.4-mini,chat_panel_ask_mode,1
0d06916c-fc74-37b3-8630-7f2eb8b27347,2026-06-19,gpt-5.4-mini,code_completion,8
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-06-19,claude-haiku-4.5,chat_panel_edit_mode,3
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-06-19,claude-haiku-4.5,chat_panel_plan_mode,1
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-06-19,claude-haiku-4.5,code_completion,8
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-06-19,gpt-5.4-mini,chat_panel_agent_mode,1
0d66e094-d57b-3221-bdb4-ff9f2a6fa6b6,2026-06-19,gpt-5.4-mini,chat_panel_edit_mode,2
