PersonId,MetricDate,Language,Model,Usage count by language and model
103be95c-0738-36fc-9aca-d07b1504909a,2026-06-16,typescript,gpt-5.4,9
108e1055-4067-36ab-86d5-3ac2be2e867f,2026-06-16,typescript,gpt-5.4,11
15d19e1d-74b8-3948-867f-63a4a1188539,2026-06-16,c#,gpt-5.3-codex,3
15d19e1d-74b8-3948-867f-63a4a1188539,2026-06-16,json,gpt-5.3-codex,2
15d19e1d-74b8-3948-867f-63a4a1188539,2026-06-16,json,gpt-5.4-mini,2
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-06-16,go,claude-sonnet-5,5
17e9c47e-62ba-33a6-96e1-95ad3c636d22,2026-06-16,sql,claude-sonnet-5,7
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-06-16,go,gpt-5.4,1
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-06-16,sql,gpt-5.4,2
18a6d5f8-3203-3934-be7c-fef235f8d5ee,2026-06-16,sql,gpt-5.4-mini,3
18d39ce1-5a60-3a9e-9621-bfa693409e77,2026-06-16,go,gpt-5.4-mini,27
18d39ce1-5a60-3a9e-9621-bfa693409e77,2026-06-16,java,gpt-5.4-mini,15
1c3f0a45-334a-3810-b02a-7ba9181fca95,2026-06-16,java,gpt-5.4-mini,16
1eae9205-92f7-36a7-94c5-cb082b3e7211,2026-06-16,json,gpt-5.4-mini,3
2111daa9-5dbb-36aa-b675-efab46559d5d,2026-06-16,c#,claude-sonnet-5,2
2111daa9-5dbb-36aa-b675-efab46559d5d,2026-06-16,c#,gpt-5.6-terra,3
2111daa9-5dbb-36aa-b675-efab46559d5d,2026-06-16,javascript,gpt-5.6-terra,3
2111daa9-5dbb-36aa-b675-efab46559d5d,2026-06-16,typescript,claude-sonnet-5,1
2111daa9-5dbb-36aa-b675-efab46559d5d,2026-06-16,typescript,gpt-5.6-terra,3
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-06-16,c#,gpt-5.4,1
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-06-16,c#,gpt-5.6-terra,4
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-06-16,typescript,claude-haiku-4.5,1
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-06-16,typescript,gpt-5.4,1
21e18788-026e-37c1-9a0a-259c58a0fc50,2026-06-16,typescript,gpt-5.6-terra,2
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-06-16,java,gpt-5.3-codex,5
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-06-16,json,gpt-5.3-codex,7
221e9e1f-4d97-3377-bd33-6a1b0c96bccd,2026-06-16,sql,gpt-5.3-codex,7
226055f6-f55e-381a-9363-c4f462e58856,2026-06-16,javascript,claude-haiku-4.5,1
226055f6-f55e-381a-9363-c4f462e58856,2026-06-16,markdown,claude-haiku-4.5,1
2331b8d4-3563-3b2b-8bf1-ee54a482c609,2026-06-16,typescript,gpt-5.4,14
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-06-16,python,gpt-5.4-mini,5
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-06-16,python,gpt-5.6-terra,1
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-06-16,typescript,gpt-5.4-mini,1
29768e10-7435-3d69-8503-a6f77e57bdcd,2026-06-16,typescript,gpt-5.6-terra,4
2a367cc3-cd10-3636-afde-496c005f90f9,2026-06-16,sql,gpt-5.4,13
2a367cc3-cd10-3636-afde-496c005f90f9,2026-06-16,sql,gpt-5.6-terra,12
2e76675e-a56d-3d02-b097-dab2c2fef6e5,2026-06-16,python,claude-sonnet-5,1
2e76675e-a56d-3d02-b097-dab2c2fef6e5,2026-06-16,python,gpt-5.4,1
2e76675e-a56d-3d02-b097-dab2c2fef6e5,2026-06-16,typescript,claude-sonnet-5,4
2e76675e-a56d-3d02-b097-dab2c2fef6e5,2026-06-16,typescript,gpt-5.4,1
32da1b1b-0d42-3b01-a03e-3891e0cc9afd,2026-06-16,python,claude-haiku-4.5,4
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-06-16,json,gpt-5.3-codex,2
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-06-16,markdown,gpt-5.3-codex,2
33a96067-0e23-3bf3-8d10-cbec5a261a65,2026-06-16,typescript,gpt-5.3-codex,1
36609ac4-6206-306e-8839-af98e2ad9c27,2026-06-16,c#,claude-sonnet-5,6
36609ac4-6206-306e-8839-af98e2ad9c27,2026-06-16,javascript,claude-sonnet-5,5
36f0982a-ff58-3c66-9847-439d640e7d96,2026-06-16,markdown,claude-haiku-4.5,6
36f0982a-ff58-3c66-9847-439d640e7d96,2026-06-16,unknown,claude-haiku-4.5,2
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-06-16,unknown,claude-haiku-4.5,1
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-06-16,unknown,gpt-5.6-terra,2
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-06-16,yaml,claude-haiku-4.5,2
3ab4ce54-3bfa-3a09-8624-c69a02d77632,2026-06-16,yaml,gpt-5.6-terra,2
3c828a67-8a44-3a18-a2db-213948c73e01,2026-06-16,go,claude-haiku-4.5,2
3c828a67-8a44-3a18-a2db-213948c73e01,2026-06-16,go,claude-sonnet-5,2
3c828a67-8a44-3a18-a2db-213948c73e01,2026-06-16,python,claude-haiku-4.5,2
3c828a67-8a44-3a18-a2db-213948c73e01,2026-06-16,python,claude-sonnet-5,1
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-06-16,java,claude-sonnet-5,6
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-06-16,java,gpt-5.3-codex,5
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-06-16,java,gpt-5.4-mini,3
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-06-16,python,claude-sonnet-5,5
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-06-16,python,gpt-5.3-codex,3
3e7f3808-bc28-36c7-8251-a028f5ff5644,2026-06-16,python,gpt-5.4-mini,4
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-06-16,json,gpt-5.3-codex,1
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-06-16,sql,claude-haiku-4.5,2
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-06-16,sql,gpt-5.3-codex,2
3ec4aa61-73df-37f5-af33-ac50b24f1ab5,2026-06-16,typescript,gpt-5.3-codex,1
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-06-16,java,claude-haiku-4.5,1
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-06-16,java,claude-sonnet-5,4
4333cd5c-141e-38a1-af2a-a7df714feddb,2026-06-16,typescript,claude-haiku-4.5,3
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-06-16,json,gpt-5.6-terra,2
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-06-16,markdown,gpt-5.4-mini,1
434188a4-f9da-364f-a6dc-53072f0ec1b3,2026-06-16,typescript,gpt-5.3-codex,1
43538921-75c3-3004-917b-51c3d8e2a3a6,2026-06-16,javascript,gpt-5.4-mini,1
43538921-75c3-3004-917b-51c3d8e2a3a6,2026-06-16,json,gpt-5.4-mini,1
43538921-75c3-3004-917b-51c3d8e2a3a6,2026-06-16,yaml,gpt-5.4-mini,2
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-06-16,java,claude-haiku-4.5,15
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-06-16,java,gpt-5.4,11
45646b0b-1f90-30c9-a31e-8ff3ce71468c,2026-06-16,java,gpt-5.4-mini,16
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-06-16,c#,gpt-5.3-codex,2
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-06-16,c#,gpt-5.4,5
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-06-16,json,gpt-5.3-codex,5
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-06-16,json,gpt-5.4,3
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-06-16,sql,gpt-5.3-codex,1
458e61b5-010d-3520-8683-4ea9ccc7bf9a,2026-06-16,sql,gpt-5.4,2
460c21b1-3cfc-31cf-a50e-caa5dcdf949a,2026-06-16,markdown,gpt-5.4-mini,2
460c21b1-3cfc-31cf-a50e-caa5dcdf949a,2026-06-16,yaml,claude-sonnet-5,1
460c21b1-3cfc-31cf-a50e-caa5dcdf949a,2026-06-16,yaml,gpt-5.4-mini,1
4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb,2026-06-16,java,gpt-5.4,5
4b40a745-e9ad-334f-ab03-4ab6ccf8c4fb,2026-06-16,java,gpt-5.6-terra,8
4d62a2a6-a8bb-3084-8568-8b0c0e6c53f9,2026-06-16,python,claude-sonnet-5,13
4d843361-b5aa-3b6a-88aa-b89d091cd523,2026-06-16,java,gpt-5.4-mini,10
4fbbedf8-7ea9-3ba5-8a18-f658a4f21605,2026-06-16,sql,gpt-5.6-terra,5
4fbbedf8-7ea9-3ba5-8a18-f658a4f21605,2026-06-16,typescript,gpt-5.6-terra,1
4fbbedf8-7ea9-3ba5-8a18-f658a4f21605,2026-06-16,unknown,gpt-5.6-terra,3
525519ab-5701-3792-8bdb-c46a264d9b63,2026-06-16,java,claude-sonnet-5,1
525519ab-5701-3792-8bdb-c46a264d9b63,2026-06-16,java,gpt-5.4,2
52640a3d-22e2-3399-b4f7-aeeb5f284536,2026-06-16,typescript,gpt-5.3-codex,13
52640a3d-22e2-3399-b4f7-aeeb5f284536,2026-06-16,typescript,gpt-5.4,12
55b0607e-f635-348a-bc83-f4e52515b7ec,2026-06-16,unknown,claude-sonnet-5,30
5656dbc0-5497-3227-a829-fd8eb574450e,2026-06-16,python,claude-sonnet-5,2
5656dbc0-5497-3227-a829-fd8eb574450e,2026-06-16,python,gpt-5.4-mini,2
5656dbc0-5497-3227-a829-fd8eb574450e,2026-06-16,python,gpt-5.6-terra,2
5656dbc0-5497-3227-a829-fd8eb574450e,2026-06-16,sql,claude-sonnet-5,2
5656dbc0-5497-3227-a829-fd8eb574450e,2026-06-16,sql,gpt-5.4-mini,2
5656dbc0-5497-3227-a829-fd8eb574450e,2026-06-16,sql,gpt-5.6-terra,2
56ab4ff8-d4a1-314d-82eb-cc5055b8d77c,2026-06-16,unknown,gpt-5.4,1
56ab4ff8-d4a1-314d-82eb-cc5055b8d77c,2026-06-16,yaml,claude-sonnet-5,1
577fb2a5-642d-3f7e-8720-21da3c10d3d9,2026-06-16,yaml,claude-haiku-4.5,14
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-06-16,python,claude-haiku-4.5,6
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-06-16,python,gpt-5.4,1
57d3f142-33f4-308b-ae84-b183cc99db1b,2026-06-16,python,gpt-5.4-mini,4
5a3caea3-a6eb-3d9f-8553-ca013793121a,2026-06-16,go,claude-haiku-4.5,1
5a3caea3-a6eb-3d9f-8553-ca013793121a,2026-06-16,go,gpt-5.3-codex,2
5a3caea3-a6eb-3d9f-8553-ca013793121a,2026-06-16,python,claude-haiku-4.5,1
5a3caea3-a6eb-3d9f-8553-ca013793121a,2026-06-16,python,gpt-5.3-codex,1
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-06-16,go,claude-haiku-4.5,5
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-06-16,go,gpt-5.4-mini,2
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-06-16,java,claude-haiku-4.5,2
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-06-16,java,gpt-5.4-mini,4
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-06-16,unknown,claude-haiku-4.5,2
5a91fc01-e54a-36cc-b759-44260109d8b8,2026-06-16,unknown,gpt-5.4-mini,1
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-06-16,json,gpt-5.3-codex,10
5d21d7da-3e33-3ab4-99ef-3ca2c2ff2c69,2026-06-16,markdown,gpt-5.3-codex,8
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-06-16,json,gpt-5.4,4
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-06-16,json,gpt-5.4-mini,3
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-06-16,python,gpt-5.4,6
617065f0-5c37-32d6-a3d6-dc223ac898b3,2026-06-16,python,gpt-5.4-mini,4
64b0ba20-1b28-3b6c-9ffc-402714ee0245,2026-06-16,c#,gpt-5.6-terra,2
64b0ba20-1b28-3b6c-9ffc-402714ee0245,2026-06-16,unknown,gpt-5.6-terra,2
6a620372-f31e-349c-b6c6-0e040a3edb64,2026-06-16,python,gpt-5.4,17
6caa45a8-6d83-3033-a787-c79085beec37,2026-06-16,c#,claude-haiku-4.5,2
6caa45a8-6d83-3033-a787-c79085beec37,2026-06-16,c#,claude-sonnet-5,1
6caa45a8-6d83-3033-a787-c79085beec37,2026-06-16,c#,gpt-5.4-mini,1
6caa45a8-6d83-3033-a787-c79085beec37,2026-06-16,javascript,claude-haiku-4.5,1
6caa45a8-6d83-3033-a787-c79085beec37,2026-06-16,javascript,claude-sonnet-5,1
6caa45a8-6d83-3033-a787-c79085beec37,2026-06-16,javascript,gpt-5.4-mini,1
6caa45a8-6d83-3033-a787-c79085beec37,2026-06-16,typescript,claude-haiku-4.5,3
6caa45a8-6d83-3033-a787-c79085beec37,2026-06-16,typescript,gpt-5.4-mini,2
7254494c-fbeb-3dc4-80ee-30c6f6c22599,2026-06-16,python,gpt-5.4-mini,3
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-06-16,go,claude-sonnet-5,1
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-06-16,go,gpt-5.3-codex,1
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-06-16,go,gpt-5.4-mini,2
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-06-16,javascript,gpt-5.3-codex,1
745d78f2-7f7a-3cdd-af4f-c4c3f0a18dbb,2026-06-16,javascript,gpt-5.4-mini,1
746adeaf-1420-3eac-8391-92cd9b01c8b9,2026-06-16,java,claude-haiku-4.5,3
746adeaf-1420-3eac-8391-92cd9b01c8b9,2026-06-16,java,gpt-5.6-terra,2
746adeaf-1420-3eac-8391-92cd9b01c8b9,2026-06-16,python,claude-haiku-4.5,3
746adeaf-1420-3eac-8391-92cd9b01c8b9,2026-06-16,python,gpt-5.6-terra,2
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-06-16,c#,claude-sonnet-5,10
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-06-16,c#,gpt-5.4-mini,8
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-06-16,go,claude-sonnet-5,5
779e581c-a821-3108-9ebe-a92f9dcfc74c,2026-06-16,go,gpt-5.4-mini,7
7825a025-23b9-3955-84e6-3a54c38e86e4,2026-06-16,typescript,claude-haiku-4.5,2
7825a025-23b9-3955-84e6-3a54c38e86e4,2026-06-16,typescript,gpt-5.4,4
7a81ce3b-6d3e-3961-8d22-eadf3f5ec0bc,2026-06-16,c#,claude-haiku-4.5,2
7a81ce3b-6d3e-3961-8d22-eadf3f5ec0bc,2026-06-16,c#,gpt-5.4-mini,2
7a81ce3b-6d3e-3961-8d22-eadf3f5ec0bc,2026-06-16,markdown,claude-haiku-4.5,1
7a81ce3b-6d3e-3961-8d22-eadf3f5ec0bc,2026-06-16,markdown,gpt-5.4-mini,2
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-06-16,javascript,gpt-5.3-codex,4
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-06-16,javascript,gpt-5.4-mini,2
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-06-16,python,gpt-5.3-codex,2
7bc2c0f6-4554-3c0d-a33a-dd949088b57c,2026-06-16,python,gpt-5.4-mini,2
7c23dbff-03d3-3e28-aa54-5f8960222244,2026-06-16,javascript,gpt-5.6-terra,6
7f426754-4ea5-368b-9dba-da1364040455,2026-06-16,java,claude-haiku-4.5,2
7f426754-4ea5-368b-9dba-da1364040455,2026-06-16,javascript,gpt-5.4,2
7f426754-4ea5-368b-9dba-da1364040455,2026-06-16,markdown,claude-haiku-4.5,1
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-06-16,sql,gpt-5.6-terra,14
7fb6ff11-be82-30ff-ad1d-e44ada4f46db,2026-06-16,unknown,gpt-5.6-terra,22
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-06-16,java,claude-haiku-4.5,1
811e612b-5c2b-3709-9ca6-c2701930fc6f,2026-06-16,javascript,claude-haiku-4.5,4
81e920c8-9879-3818-8272-f7289bc3315d,2026-06-16,json,gpt-5.4,2
81e920c8-9879-3818-8272-f7289bc3315d,2026-06-16,json,gpt-5.6-terra,3
81e920c8-9879-3818-8272-f7289bc3315d,2026-06-16,python,gpt-5.4,2
81e920c8-9879-3818-8272-f7289bc3315d,2026-06-16,python,gpt-5.6-terra,1
81e920c8-9879-3818-8272-f7289bc3315d,2026-06-16,typescript,gpt-5.4,7
81e920c8-9879-3818-8272-f7289bc3315d,2026-06-16,typescript,gpt-5.6-terra,2
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-06-16,c#,gpt-5.4-mini,4
82b47e6e-09d7-36e6-80ab-4506629ff46b,2026-06-16,java,gpt-5.4-mini,5
84f354b1-00ae-34ba-b443-ccd2efee613c,2026-06-16,go,gpt-5.6-terra,12
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-06-16,python,claude-haiku-4.5,2
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-06-16,python,claude-sonnet-5,2
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-06-16,typescript,claude-haiku-4.5,4
85cb1e88-d121-35a6-a362-3cdc80917d44,2026-06-16,typescript,claude-sonnet-5,1
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-06-16,python,claude-haiku-4.5,1
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-06-16,python,claude-sonnet-5,3
8c272368-ac0c-3bc7-9568-cfbb26f8e749,2026-06-16,python,gpt-5.6-terra,1
8c414798-333c-3663-bac9-84c120ae29fb,2026-06-16,c#,claude-sonnet-5,1
8c414798-333c-3663-bac9-84c120ae29fb,2026-06-16,c#,gpt-5.3-codex,2
8c414798-333c-3663-bac9-84c120ae29fb,2026-06-16,go,claude-sonnet-5,1
8c414798-333c-3663-bac9-84c120ae29fb,2026-06-16,sql,gpt-5.3-codex,2
8c414798-333c-3663-bac9-84c120ae29fb,2026-06-16,sql,gpt-5.6-terra,3
8c5b1f37-b3ea-3b4a-a4dd-fad03cfd11b6,2026-06-16,javascript,gpt-5.6-terra,21
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-06-16,javascript,claude-sonnet-5,10
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-06-16,javascript,gpt-5.3-codex,10
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-06-16,typescript,claude-sonnet-5,11
8ca30a12-e5f4-3017-8037-1616e9ddbb5b,2026-06-16,typescript,gpt-5.3-codex,11
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-06-16,javascript,claude-haiku-4.5,1
8debe531-5c97-3c39-91ae-21507cdd52a8,2026-06-16,python,claude-haiku-4.5,2
91ebe4d4-dcf4-3428-831e-9a8818bbd762,2026-06-16,typescript,gpt-5.4-mini,3
92de990d-30ce-38da-ad78-86a4a56c065b,2026-06-16,java,gpt-5.6-terra,7
92de990d-30ce-38da-ad78-86a4a56c065b,2026-06-16,javascript,gpt-5.6-terra,10
9317e817-504a-35a4-b7c3-68e90b432c45,2026-06-16,go,gpt-5.4,10
9317e817-504a-35a4-b7c3-68e90b432c45,2026-06-16,go,gpt-5.6-terra,9
949ebf54-2340-343d-959a-0f34372577da,2026-06-16,c#,claude-sonnet-5,3
949ebf54-2340-343d-959a-0f34372577da,2026-06-16,go,claude-sonnet-5,4
949ebf54-2340-343d-959a-0f34372577da,2026-06-16,go,gpt-5.4,1
949ebf54-2340-343d-959a-0f34372577da,2026-06-16,python,claude-sonnet-5,2
949ebf54-2340-343d-959a-0f34372577da,2026-06-16,python,gpt-5.4,1
96be8df1-0628-3c17-acd8-50a096438ea0,2026-06-16,json,gpt-5.3-codex,1
96be8df1-0628-3c17-acd8-50a096438ea0,2026-06-16,json,gpt-5.4-mini,1
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-06-16,java,claude-sonnet-5,1
9784049c-35d1-3534-8c4b-f4cea920d4ff,2026-06-16,markdown,claude-sonnet-5,3
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-06-16,javascript,claude-haiku-4.5,1
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-06-16,javascript,gpt-5.4,1
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-06-16,python,claude-haiku-4.5,2
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-06-16,python,claude-sonnet-5,3
9ba853eb-6f5c-3cb7-a12d-962e66e16f57,2026-06-16,python,gpt-5.4,1
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-16,c#,claude-haiku-4.5,4
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-16,c#,claude-sonnet-5,1
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-16,c#,gpt-5.3-codex,2
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-16,javascript,claude-haiku-4.5,1
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-16,javascript,claude-sonnet-5,4
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-16,javascript,gpt-5.3-codex,2
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-16,markdown,claude-haiku-4.5,2
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-16,markdown,claude-sonnet-5,3
9bddd6f0-dd41-333e-aac7-f757b18ea2aa,2026-06-16,markdown,gpt-5.3-codex,2
9d35e9c7-555b-37b7-adda-1a942e3c3655,2026-06-16,typescript,gpt-5.3-codex,2
9d35e9c7-555b-37b7-adda-1a942e3c3655,2026-06-16,typescript,gpt-5.4-mini,2
9d35e9c7-555b-37b7-adda-1a942e3c3655,2026-06-16,typescript,gpt-5.6-terra,3
9f49149d-e042-3a1f-bcae-0628143c89c0,2026-06-16,go,claude-haiku-4.5,1
9f49149d-e042-3a1f-bcae-0628143c89c0,2026-06-16,go,gpt-5.4-mini,3
9f49149d-e042-3a1f-bcae-0628143c89c0,2026-06-16,json,gpt-5.4-mini,2
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-06-16,javascript,claude-haiku-4.5,1
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-06-16,javascript,gpt-5.6-terra,7
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-06-16,python,claude-haiku-4.5,3
9f556308-7e5a-375c-8130-c6284c3c5d5c,2026-06-16,python,gpt-5.6-terra,4
a167374c-1035-3668-9993-ee206522a925,2026-06-16,java,gpt-5.4,1
a167374c-1035-3668-9993-ee206522a925,2026-06-16,java,gpt-5.6-terra,3
a167374c-1035-3668-9993-ee206522a925,2026-06-16,javascript,gpt-5.4,1
a28dd92a-e0dc-31fa-8997-eba2ba2ae0dc,2026-06-16,go,gpt-5.6-terra,2
a28dd92a-e0dc-31fa-8997-eba2ba2ae0dc,2026-06-16,python,gpt-5.6-terra,2
a28dd92a-e0dc-31fa-8997-eba2ba2ae0dc,2026-06-16,sql,gpt-5.6-terra,4
a2de86e5-02cf-3c93-9b40-f9629530b7d1,2026-06-16,sql,gpt-5.6-terra,5
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-06-16,c#,gpt-5.4,1
a4897e9b-7fc7-3e17-9b47-a254a0b85f27,2026-06-16,typescript,gpt-5.4,2
a5068583-4849-35ce-900f-e2ce7f309840,2026-06-16,c#,gpt-5.4,2
a5068583-4849-35ce-900f-e2ce7f309840,2026-06-16,typescript,claude-sonnet-5,1
a5068583-4849-35ce-900f-e2ce7f309840,2026-06-16,typescript,gpt-5.4,1
a5068583-4849-35ce-900f-e2ce7f309840,2026-06-16,yaml,claude-sonnet-5,1
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-06-16,c#,gpt-5.6-terra,11
a8e332b8-087a-38b0-8c1b-64db4efadc7a,2026-06-16,java,gpt-5.6-terra,14
aa6abf91-dae5-3992-8bc0-b63f1757fcd0,2026-06-16,markdown,claude-haiku-4.5,3
aa6abf91-dae5-3992-8bc0-b63f1757fcd0,2026-06-16,markdown,gpt-5.4,4
ad759908-6038-3c75-a6b2-7fd42a8a03f7,2026-06-16,python,claude-sonnet-5,5
ad759908-6038-3c75-a6b2-7fd42a8a03f7,2026-06-16,python,gpt-5.4,2
b20c7e06-4ac3-32d4-be1f-8d8ca043e124,2026-06-16,javascript,gpt-5.4,4
b20c7e06-4ac3-32d4-be1f-8d8ca043e124,2026-06-16,typescript,gpt-5.4,4
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-06-16,java,gpt-5.4,3
b32150f1-1acd-3990-ad31-f63fed66b1cf,2026-06-16,java,gpt-5.6-terra,1
b5709237-397b-3941-956e-9aae6c3073df,2026-06-16,java,gpt-5.3-codex,14
b5709237-397b-3941-956e-9aae6c3073df,2026-06-16,java,gpt-5.4,8
b5709237-397b-3941-956e-9aae6c3073df,2026-06-16,java,gpt-5.6-terra,6
b5b7bbb0-1312-34a4-8934-10fe49cea8ed,2026-06-16,javascript,gpt-5.4,8
b5b7bbb0-1312-34a4-8934-10fe49cea8ed,2026-06-16,python,gpt-5.4,3
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-06-16,python,gpt-5.4-mini,4
b7f8d590-1a7d-3745-82cc-9e0c966c6306,2026-06-16,typescript,gpt-5.4-mini,5
b8587185-2c84-31de-88cc-fe6d3eacc72b,2026-06-16,sql,gpt-5.3-codex,2
b936b500-8069-3329-8f53-ba6b7cae7523,2026-06-16,c#,claude-sonnet-5,6
b936b500-8069-3329-8f53-ba6b7cae7523,2026-06-16,c#,gpt-5.6-terra,8
b936b500-8069-3329-8f53-ba6b7cae7523,2026-06-16,json,claude-sonnet-5,7
b936b500-8069-3329-8f53-ba6b7cae7523,2026-06-16,json,gpt-5.6-terra,3
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-06-16,c#,claude-haiku-4.5,7
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-06-16,c#,gpt-5.3-codex,12
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-06-16,typescript,claude-haiku-4.5,11
b9f874e5-bbd8-332a-9f2e-a024bb815cf9,2026-06-16,typescript,gpt-5.3-codex,10
bce50849-a0e7-3f2b-b22a-24ed60440705,2026-06-16,c#,gpt-5.6-terra,1
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-06-16,sql,gpt-5.3-codex,1
bde82a06-b2ee-3309-b4b0-d268a38e4c2c,2026-06-16,sql,gpt-5.4-mini,3
beac6842-6d1c-39f8-bd3d-f2cbddfe2e23,2026-06-16,json,gpt-5.6-terra,2
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-06-16,go,gpt-5.4-mini,1
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-06-16,go,gpt-5.6-terra,3
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-06-16,typescript,gpt-5.4-mini,3
beb1d1c6-4fa9-36a8-a06f-1dc58ab74161,2026-06-16,typescript,gpt-5.6-terra,5
