PersonId,MetricDate,Collaboration_hours,Meeting_hours,Email_hours,Chat_hours,Scheduled_call_hours,Unscheduled_call_hours,Channel_message_hours,Active_connected_hours,External_collaboration_hours,Available_to_focus_hours,Uninterrupted_hours,Interrupted_hours,Open_1_hour_block,Recurring_meeting_hours,Conflicting_meeting_hours,Meeting_hours_with_six_or_fewer_hours_of_advanced_notice,Emails_sent,Chats_sent,Meetings,Calls,After_hours_collaboration_hours,After_hours_meeting_hours,After_hours_email_hours,After_hours_chat_hours,Weekend_collaboration_hours,Collaboration_span,Internal_network_size,External_network_size,Strong_ties,Diverse_ties,Network_outside_organization,Total_Copilot_enabled_days,Organization,FunctionType,LevelDesignation,IsManager,Team,Role,Seniority,Tenure,IsDeveloper
67aa2391-02c1-31e0-9d9f-f4b6b5f8f1f6,2026-05-24,11.425,3.164,2.36,1.273,1.958,1.231,1.439,23.746,1.906,34.878,16.399,18.479,25,1.349,0.482,0.478,33,77,5,4,3.244,0.481,1.17,0.42,0.938,9.286,41,8,13,5,3,7,Business Unit D,Finance,Manager,Yes,Identity,Other job families,Senior / lead,2 to 5 years,No
67aa2391-02c1-31e0-9d9f-f4b6b5f8f1f6,2026-05-31,13.147,5.342,2.783,1.885,1.401,0.743,0.995,26.143,2.882,33.258,9.361,23.897,20,2.083,0.865,1.12,48,96,6,3,3.646,0.997,0.595,0.336,0.48,13.068,28,18,12,8,2,7,Business Unit D,Finance,Manager,Yes,Identity,Other job families,Senior / lead,2 to 5 years,No
67aa2391-02c1-31e0-9d9f-f4b6b5f8f1f6,2026-06-07,11.662,5.294,2.913,1.35,1.356,0.633,0.116,20.443,0.481,33.35,10.963,22.387,22,2.007,0.085,0.405,50,72,8,3,3.489,0.967,0.798,0.607,0.995,11.651,32,6,7,8,2,7,Business Unit D,Finance,Manager,Yes,Identity,Other job families,Senior / lead,2 to 5 years,No
67aa2391-02c1-31e0-9d9f-f4b6b5f8f1f6,2026-06-14,9.015,2.638,1.283,1.647,1.2,1.696,0.551,18.603,1.356,36.162,15.998,20.164,24,1.904,0.117,0.605,27,92,3,5,3.726,0.641,1.044,0.283,1.493,12.393,35,7,5,5,9,7,Business Unit D,Finance,Manager,Yes,Identity,Other job families,Senior / lead,2 to 5 years,No
67aa2391-02c1-31e0-9d9f-f4b6b5f8f1f6,2026-06-21,7.494,1.937,1.806,1.084,1.411,0.451,0.806,13.253,0.526,36.653,13.504,23.149,19,0.852,0.293,0.294,35,76,2,4,3.249,1.194,1.174,0.541,1.062,8.973,33,6,14,9,6,7,Business Unit D,Finance,Manager,Yes,Identity,Other job families,Senior / lead,2 to 5 years,No
67aa2391-02c1-31e0-9d9f-f4b6b5f8f1f6,2026-06-28,9.849,3.176,2.702,1.89,0.951,0.849,0.283,16.794,1.408,35.874,12.947,22.927,21,1.816,0.156,0.276,40,63,4,4,2.918,0.659,0.918,0.213,0.445,10.788,31,3,9,11,6,7,Business Unit D,Finance,Manager,Yes,Identity,Other job families,Senior / lead,2 to 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-01-04,11.983,7.121,1.347,1.222,1.103,0.806,0.384,23.203,3.174,31.776,19.947,11.829,19,4.143,0.614,0.54,38,51,11,4,0,0,0,0,0.429,8.083,33,9,11,10,7,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-01-11,11.97,6.627,1.873,1.244,1.032,0.713,0.48,23.026,1.767,32.341,19.198,13.143,19,2.307,0.545,0.384,43,72,8,3,0,0,0,0,2.133,8.673,32,8,6,5,7,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-01-18,12.797,6.109,2.552,1.198,1.789,0.806,0.343,21.426,1.739,32.102,21.118,10.984,18,3.712,0.737,0.296,39,62,8,5,0,0,0,0,0.527,10.743,31,8,5,5,6,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-01-25,11.876,5.575,1.652,2.269,0.656,1.204,0.52,21.613,1.238,33.769,21.013,12.756,16,3.646,0.036,0.227,34,84,6,3,0.115,0.021,0.031,0.02,0.34,10.343,32,16,9,4,5,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-02-01,11.592,5.995,1.409,1.08,1.43,1.154,0.523,22.641,4.357,32.575,18.173,14.402,18,3.119,0.317,0.933,33,83,8,4,0.601,0.126,0.214,0.035,0.617,7.859,31,10,7,10,4,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-02-08,14.531,8.686,1.449,2.189,0.933,0.858,0.416,24.161,2.277,30.38,16.297,14.083,16,3.367,0.528,0.762,42,96,9,4,0.784,0.18,0.156,0.049,0.34,9.805,32,7,14,10,3,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-02-15,11.714,5.532,1.562,2.363,1.288,0.675,0.295,23.172,3.193,33.18,19.452,13.728,18,4.018,0.229,0.453,35,99,8,4,0,0,0,0,0.409,6.986,34,3,12,8,6,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-02-22,8.517,3.106,1.673,1.584,0.814,0.688,0.652,20.55,0.966,36.08,21.572,14.508,17,1.62,0.159,0.378,30,101,3,2,0.325,0.077,0.09,0.063,3.86,6.414,33,7,11,6,5,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-03-01,14.596,9.279,1.74,1.528,0.716,0.731,0.601,21.685,2.488,30.005,21.07,8.935,20,5.624,0.652,1.274,46,68,9,2,0,0,0,0,2.392,9.9,33,7,11,5,7,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-03-08,10.732,6.245,0.952,1.196,1.347,0.484,0.509,17.611,0.715,32.409,19.328,13.08,18,4.022,0.93,1.302,39,76,6,3,0.578,0.086,0.191,0.123,0.929,9.925,31,14,7,10,7,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-03-15,11.984,6.597,1.824,1.148,1.47,0.649,0.296,21.797,1.945,31.933,18.719,13.214,18,3.705,0.056,0.768,43,52,8,4,0.517,0.056,0.134,0.142,0.424,8.701,35,6,6,10,8,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-03-22,5.877,1.749,1.176,0.953,1.447,0.286,0.265,18.437,0.174,36.804,22.37,14.434,23,1.241,0.276,0.109,34,47,2,3,0.653,0.197,0.227,0.096,0.552,7.16,24,3,6,4,2,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-03-29,11.792,5.026,2.587,1.096,1.65,1.186,0.247,18.795,0.723,33.324,23.667,9.657,19,1.916,0.752,0.254,43,89,6,4,1.281,0.201,0.472,0.321,0.451,9.215,26,11,7,5,2,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-04-05,13.026,6.982,1.564,1.207,1.866,1.176,0.231,25.437,2.173,31.152,20.404,10.748,20,4.653,0.322,0.741,36,108,8,5,0.214,0.073,0.07,0.014,0.512,8.194,33,4,8,9,7,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-04-12,15.655,8.984,1.487,1.698,0.775,2.534,0.176,21.568,1.109,30.241,17.558,12.683,17,6.258,1.272,1.847,28,81,9,5,0,0,0,0,0.467,9.248,29,10,11,6,6,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-04-19,16.627,6.456,1.342,2.132,1.868,4.332,0.497,21.328,0.463,31.676,22.208,9.469,18,4.18,0.631,0.284,29,82,6,10,0,0,0,0,3.149,7.926,28,3,8,7,4,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-04-26,12.986,6.347,2.406,1.29,0.935,1.319,0.689,21.282,0.483,32.718,18.704,14.013,21,2.489,0.875,0.29,49,58,8,3,0.641,0.214,0.184,0.073,0.816,7.573,36,2,6,10,7,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-05-03,7.205,1.625,1.641,1.211,1.041,1.42,0.268,20.342,0.445,37.334,22.548,14.786,21,1.179,0.122,0.088,40,83,2,4,0.426,0.116,0.089,0.114,1.743,11.012,21,6,4,3,3,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-05-10,11.233,6.485,1.508,1.257,0.933,0.458,0.592,24.421,2.048,32.582,18.893,13.689,21,4.282,0.399,0.43,30,62,6,3,0.086,0.019,0.017,0.012,0.091,8.509,29,9,5,9,6,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-05-17,7.835,2.703,1.626,0.636,1.691,0.961,0.218,15.886,0.547,35.606,21.219,14.387,23,1.392,0.406,0.321,33,69,3,5,0.646,0.14,0.137,0.188,0.663,6.547,38,4,12,8,8,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-05-24,11.827,5.426,2.685,0.95,1.475,1.132,0.159,17.156,1.061,33.1,21.319,11.78,19,1.832,0.326,0.769,46,76,6,4,0.671,0.098,0.192,0.191,0.992,8.92,36,5,16,12,3,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-05-31,13.391,5.08,1.317,2.015,1.354,2.435,1.19,23.442,0.896,33.566,19.491,14.075,19,2.274,0.271,0.701,28,82,5,7,0.599,0.09,0.208,0.099,2.036,8.99,24,4,4,8,2,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-06-07,9.704,4.866,1.918,1.491,0.424,0.586,0.419,12.412,2.218,34.71,19.958,14.752,22,1.961,0.792,0.61,53,90,5,2,1.136,0.191,0.434,0.278,0.35,11.633,32,5,10,7,5,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-06-14,9.927,5.826,1.301,1.63,0.572,0.384,0.215,22.769,1.029,33.602,18.716,14.886,19,2.661,0.677,0.417,42,70,7,2,0,0,0,0,0.889,9.746,37,5,9,10,3,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-06-21,12.458,6.043,2.785,1.484,0.627,1.012,0.507,19.061,2.541,33.33,19.762,13.568,21,2.48,0.312,0.495,48,43,7,3,0.188,0.019,0.045,0.013,1.055,8.871,28,10,10,9,5,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
19a8d904-1f8e-3c9a-938b-b768b7119baa,2026-06-28,13.233,6.433,2.349,1.709,1.45,0.807,0.485,22.942,0.393,32.117,20.179,11.938,21,3.761,0.89,1.028,35,75,8,4,0,0,0,0,0.138,9.191,28,10,12,8,3,7,Business Unit C,Engineering,Individual Contributor,No,Developer Experience,Other job families,Senior / lead,Over 5 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-01-04,16.384,11.157,2.261,0.998,0.598,0.892,0.478,23.906,2.483,28.244,6.966,21.278,15,6.886,1.492,2.396,34,72,11,2,1.779,0.456,0.36,0.52,0.639,10.973,51,14,18,8,5,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-01-11,20.365,12.238,3.037,2.913,0.95,0.771,0.456,26.219,1.763,26.812,9.22,17.593,15,8.411,1.846,1.507,56,96,17,3,1.681,0.73,0.402,0.277,0.396,8.563,50,7,19,17,6,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-01-18,15.805,11.458,1.422,1.186,1.201,0.409,0.129,23.096,1.2,27.341,7.093,20.248,14,6.863,1.022,0.976,46,78,13,3,1.04,0.331,0.385,0.168,0.063,8.229,47,6,13,8,5,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-01-25,13.739,9.021,1.187,1.3,0.824,0.676,0.73,22.95,1.005,30.155,10.457,19.698,15,4.128,0.571,1.007,38,58,11,3,3.215,0.877,1.091,0.548,3.169,12.104,56,11,13,15,5,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-02-01,16.816,10.49,2.053,1.161,1.4,1.527,0.185,24.388,2.314,28.11,7.014,21.096,16,4.039,0.481,0.335,37,75,14,4,1.584,0.685,0.373,0.455,0.433,13.162,45,5,13,15,11,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-02-08,21.354,13.954,2.778,1.946,1.05,1.246,0.381,30.848,3.294,24.996,9.065,15.932,14,5.269,2.413,1.771,42,86,15,3,2.408,0.678,0.373,0.308,2.296,11.461,54,7,12,10,8,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-02-15,16.099,10.163,2.114,1.36,1.215,0.943,0.304,29.965,1.918,28.623,8.962,19.661,14,4.268,1.65,2.265,34,56,12,4,1.991,0.727,0.721,0.187,0.867,12.183,53,2,13,17,5,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-02-22,18.69,11.953,2.816,1.665,0.603,1.43,0.223,30.891,4.925,27.444,8.622,18.822,16,5.906,1.923,1.53,43,96,13,3,2.111,0.325,0.648,0.204,3.414,10.963,53,14,19,18,7,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-03-01,18.637,12.377,2.245,1.027,1.285,1.433,0.27,24.346,2.527,26.338,9.468,16.87,17,5.69,1.57,0.444,33,92,14,3,1.444,0.408,0.482,0.115,0.146,11.11,50,6,9,8,8,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-03-08,16.609,11.215,1.695,0.965,0.712,1.144,0.878,28.022,2.002,28.073,8.107,19.966,17,8.206,1.727,1.459,42,63,12,3,2.611,0.319,1.033,0.242,0.135,10.909,52,5,20,17,11,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-03-15,19.88,12.827,1.814,1.396,1.589,1.956,0.298,27.843,1.815,25.584,4.148,21.436,13,4.595,0.156,2.08,47,67,20,6,1.554,0.206,0.417,0.444,0.181,10.94,41,6,18,7,3,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-03-22,17.074,11.043,2.167,1.528,0.728,1.393,0.216,26.02,2.663,28.229,8.631,19.598,13,4.339,1.763,1.864,37,76,19,4,0.941,0.246,0.275,0.256,0.76,9.598,44,11,8,15,10,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-03-29,17.127,10.123,3.019,1.32,1.29,0.938,0.436,28.727,0.483,28.586,10.519,18.067,18,5.902,0.614,2.306,40,59,15,4,1.263,0.378,0.421,0.376,0.998,11.319,54,8,18,11,9,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-04-05,13.109,8.253,2.368,0.832,0.837,0.483,0.335,24.091,1.638,30.91,9.841,21.068,14,4.939,0.763,1.041,30,59,8,2,1.355,0.572,0.442,0.405,0.484,9.552,51,4,21,16,4,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-04-12,16.931,9.946,1.598,1.828,1.722,1.239,0.597,22.614,0.97,28.332,7.876,20.456,16,6.325,0.863,1.246,40,71,15,5,2.489,0.647,0.517,0.636,0.6,12.605,52,4,21,8,6,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-04-19,17.609,11.696,1.716,1.688,1.493,0.608,0.409,20.872,2.128,26.811,10.956,15.855,15,5.847,1.579,0.375,29,74,19,3,1.677,0.56,0.422,0.449,0.571,11.567,57,11,12,7,9,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-04-26,18.454,12.928,2.101,1.412,0.642,0.83,0.541,24.973,0.025,26.429,10.991,15.438,15,7.992,2.275,0.788,44,91,15,3,3.014,0.406,1.196,0.637,0.219,14.139,56,5,11,15,10,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-05-03,18.692,11.088,1.453,3.214,0.707,1.417,0.813,29.234,1.1,28.205,9.226,18.979,13,7.967,0.652,2.445,30,109,11,3,1.26,0.257,0.496,0.202,0.191,10.154,48,13,11,14,11,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-05-10,11.97,5.969,2.376,1.522,0.944,1.015,0.145,23.408,3.325,33.087,11.415,21.673,18,3.724,0.483,0.389,37,88,6,3,2.026,0.324,0.516,0.356,3.178,9.319,51,12,21,15,10,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-05-17,15.498,9.981,1.088,1.497,0.932,1.523,0.477,22.355,0.598,29.087,8.443,20.644,15,5.88,1.443,1.37,38,79,13,4,1.871,0.319,0.282,0.49,1.724,10.316,56,25,13,12,9,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-05-24,16.711,10.781,1.622,1.446,1.097,1.447,0.316,22.776,1.26,28.122,9.611,18.511,17,4.27,0.362,1.193,32,69,12,4,1.57,0.377,0.628,0.337,0.103,9.174,53,7,23,8,13,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-05-31,17.135,10.122,2.163,1.061,1.478,1.98,0.33,25.167,0.425,28.4,11.155,17.245,13,6.621,0.961,1.863,29,65,12,6,1.768,0.793,0.304,0.317,0.695,11.368,43,12,19,5,9,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-06-07,16.431,9.944,2.53,1.826,1.273,0.63,0.228,29.23,2.118,28.782,8.267,20.515,17,3.959,1.715,0.474,39,71,12,3,1.097,0.221,0.344,0.132,0.507,10.027,56,6,20,7,8,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-06-14,15.423,8.22,3.302,1.42,1.063,1.203,0.215,30.315,1.824,30.717,8.76,21.957,14,3.99,0.758,1.068,61,93,9,4,1.082,0.195,0.408,0.221,2.602,11.589,53,41,12,9,4,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-06-21,17.344,10.409,2.26,1.337,0.596,2.132,0.61,28.809,2.749,28.995,8.533,20.462,15,5.96,0.693,1.137,46,69,13,6,1.742,0.766,0.329,0.37,5.824,12.053,50,4,9,15,6,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
03b0bf44-cd94-31c8-a8e0-18baa15adee6,2026-06-28,13.687,9.516,1.331,0.982,0.841,0.808,0.21,21.908,2.765,29.643,8.556,21.087,19,6.751,1.58,1.132,38,73,11,4,1.939,0.695,0.389,0.503,0.639,10.444,59,6,10,8,9,7,Business Unit D,Product,Manager,Yes,Identity,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-01-04,12.17,6.445,2.293,1.454,0.787,0.5,0.691,24.022,1.633,32.768,9.566,23.202,19,3.006,0.772,0.837,35,62,7,2,1.227,0.152,0.195,0.098,0.716,10.239,62,15,12,18,9,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-01-11,16.69,10.012,1.56,1.445,1.881,1.506,0.286,26.395,2.117,28.107,12.42,15.687,19,3.786,1.564,1.35,30,73,14,5,2.009,0.37,0.45,0.138,1.074,9.823,68,10,19,8,11,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-01-18,17.084,9.929,3.172,1.612,1.506,0.484,0.381,29.703,1.973,28.565,9.176,19.389,17,3.804,0.864,1.997,44,79,12,3,1.759,0.302,0.383,0.492,1.195,10.209,56,2,24,9,7,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-01-25,17.083,9.878,2.432,1.657,0.849,2.074,0.193,28.758,1.883,29.272,8.983,20.289,16,6.26,1.467,0.579,38,67,13,7,3.39,0.453,1.174,0.24,0.891,10.811,64,32,19,17,15,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-02-01,15.421,8.293,3.906,0.75,1.678,0.583,0.211,24.253,2.559,30.029,5.085,24.945,15,4.342,1.036,0.449,50,75,8,3,2.913,0.73,0.738,0.476,1.954,11.965,54,3,21,9,10,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-02-08,15.783,8.657,2.098,1.484,1.266,1.429,0.849,28.238,4.638,30.077,12.545,17.532,22,3.806,0.437,0.425,25,64,14,5,3.04,1.328,1.003,0.765,0.5,12.059,55,23,22,18,14,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-02-15,13.789,7.861,1.509,1.071,1.451,1.671,0.225,22.451,1.278,30.688,11.605,19.083,18,4.13,0.241,1.277,26,52,9,5,3.099,1.256,1.033,0.63,2.061,10.537,56,8,14,19,11,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-02-22,15.632,7.849,2.215,1.32,1.73,2.042,0.477,29.033,1.135,30.422,11.503,18.918,19,3.446,0.777,1.431,40,83,10,9,2.008,0.317,0.38,0.444,0.72,10.628,63,21,25,20,4,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-03-01,13.581,6.934,2.721,1.312,1.392,0.969,0.252,22.522,1.8,31.674,13.386,18.287,17,2.791,0.989,0.563,46,71,9,4,1.628,0.209,0.59,0.188,1.633,8.803,57,9,19,8,5,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-03-08,19.054,12.327,3.471,1.28,1.055,0.441,0.48,24.489,1.527,26.618,9.056,17.561,12,8.336,1.76,1.36,41,51,13,3,2.306,0.486,0.44,0.338,0.356,10.557,63,6,11,19,10,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-03-15,13.405,8.477,1.775,1.364,1.114,0.41,0.264,20.875,0.734,30.409,12.702,17.707,13,6.29,1.257,1.747,39,74,11,3,1.654,0.378,0.422,0.135,0.235,10.05,58,3,13,7,14,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-03-22,13.997,8.187,2.131,1.4,0.777,1.298,0.203,22.056,2.002,31.035,11.906,19.13,17,6.293,0.403,1.407,42,81,11,5,1.834,0.512,0.55,0.446,0.24,9.413,61,4,24,11,11,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-03-29,14.065,6.785,2.592,1.659,1.428,0.881,0.72,24.152,2.383,31.787,11.466,20.321,20,4.18,0.314,1.544,48,90,9,5,2.316,0.979,0.841,0.159,0.64,11.275,55,7,11,18,8,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-04-05,18.037,11.262,2.982,1.781,0.57,0.906,0.536,28.627,6.017,28.168,10.999,17.169,16,6.021,1.924,2.441,35,85,11,3,1.493,0.301,0.47,0.237,0.444,7.99,65,10,20,20,5,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
405d1fc6-26f4-35ed-a3bf-4604745a4792,2026-04-12,16.246,8.913,2.284,1.309,1.615,1.876,0.248,28.211,2.505,29.472,12.062,17.411,18,5.961,0.354,1.3,51,88,12,8,2.389,0.573,0.572,0.456,0.523,12.349,62,9,19,8,8,7,Business Unit E,Marketing,Individual Contributor,No,Data Engineering,Other job families,Early career,Under 2 years,No
